StateId|RouteId|BeginPoint|EndPoint|DataItem|BeginDate|ValueNumeric|ValueText|ValueDate|Comments|ReportDate|EndDate|SectionLength
54|1930009000000|3.4000|3.5000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|3.5000|3.6000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|3.6000|3.7000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|3.7000|3.8000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|3.8000|3.9000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|3.9000|3.9400|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.0400
54|1930009000000|4.9700|5.0000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.0300
54|1930009000000|5.0000|5.1000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|5.1000|5.2000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|5.2000|5.3000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|5.3000|5.4000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|5.4000|5.5000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|5.5000|5.6000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|5.6000|5.7000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|5.7000|5.8000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|5.8000|5.9000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|5.9000|6.0000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|6.0000|6.1000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|6.1000|6.2000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|6.2000|6.3000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|6.3000|6.3500|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.0500
54|1930009000000|10.9100|11.0000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.0900
54|1930009000000|11.0000|11.1000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|11.1000|11.2000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|11.2000|11.3000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|11.3000|11.4000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|11.4000|11.4180|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.0180
54|1930009000000|14.4350|14.5000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.0650
54|1930009000000|14.5000|14.6000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|14.6000|14.7000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|14.7000|14.8000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|14.8000|14.9000|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.1000
54|1930009000000|14.9000|14.9600|BASE_TYPE|1/1/2023|7.000||||4/24/2024|12/31/9999|0.0600
54|24200520000EB|0.0000|0.1000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|0.1000|0.2000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|0.2000|0.3000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|0.3000|0.4000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|0.4000|0.5000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|0.5000|0.6000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|0.6000|0.7000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|0.7000|0.8000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|0.8000|0.9000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|0.9000|1.0000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|1.0000|1.0900|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.0900
54|24200520000EB|2.5400|2.6000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.0600
54|24200520000EB|2.6000|2.7000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|2.7000|2.8000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|2.8000|2.9000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|2.9000|3.0000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|3.0000|3.1000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|3.1000|3.2000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|3.2000|3.3000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|3.3000|3.4000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|3.4000|3.5000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|3.5000|3.6000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|3.6000|3.7000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|3.7000|3.7200|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.0200
54|24200520000EB|5.1900|5.2000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.0100
54|24200520000EB|5.2000|5.3000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|5.3000|5.4000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|5.4000|5.5000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|5.5000|5.6000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|5.6000|5.7000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|5.7000|5.8000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|5.8000|5.9000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|5.9000|6.0000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|6.0000|6.1000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|6.1000|6.2000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|6.2000|6.3000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|6.3000|6.4000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|6.4000|6.5000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|6.5000|6.6000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|6.6000|6.7000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|6.7000|6.8000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|6.8000|6.9000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|6.9000|7.0000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|7.0000|7.1000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|7.1000|7.2000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|7.2000|7.3000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|7.3000|7.4000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|7.4000|7.5000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|7.5000|7.6000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|7.6000|7.7000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|7.7000|7.8000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|7.8000|7.9000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|7.9000|7.9100|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.0100
54|24200520000EB|9.5900|9.6000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.0100
54|24200520000EB|9.6000|9.7000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|9.7000|9.8000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|9.8000|9.9000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|9.9000|10.0000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|10.0000|10.1000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|10.1000|10.2000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|10.2000|10.3000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|10.3000|10.4000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|10.4000|10.5000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|10.5000|10.6000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|10.6000|10.7000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|10.7000|10.8000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|10.8000|10.9000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|10.9000|11.0000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|11.0000|11.1000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|11.1000|11.2000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|11.2000|11.3000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|11.3000|11.4000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|11.4000|11.5000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|11.5000|11.6000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|11.6000|11.7000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|11.7000|11.8000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|11.8000|11.9000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|11.9000|12.0000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|12.0000|12.1000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|12.1000|12.2000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|12.2000|12.3000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|12.3000|12.4000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|12.4000|12.5000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|12.5000|12.6000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|12.6000|12.7000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|12.7000|12.8000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|12.8000|12.8200|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.0200
54|24200520000EB|24.5900|24.6000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.0100
54|24200520000EB|24.6000|24.7000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|24.7000|24.8000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|24.8000|24.9000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|24.9000|25.0000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|25.0000|25.1000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|25.1000|25.2000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|25.2000|25.3000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|25.3000|25.4000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|25.4000|25.5000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|25.5000|25.6000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|25.6000|25.7000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|24200520000EB|25.7000|25.8000|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.1000
54|2071026001900|0.0000|0.3300|BASE_TYPE|1/1/2023|3.000||||4/24/2024|12/31/9999|0.3300
54|17100790000NB|117.1700|117.7400|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.5700
54|17100790000NB|117.7400|119.5300|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|1.7900
54|17100790000NB|119.5300|119.9000|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.3700
54|17100790000NB|119.9000|120.0000|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.1000
54|17100790000NB|120.0000|120.7200|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.7200
54|17100790000NB|120.7200|122.4300|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|1.7100
54|17100790000NB|122.4300|122.9000|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.4700
54|17100790000NB|122.9000|123.9880|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|1.0880
54|17100790000NB|123.9880|125.3800|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|1.3920
54|17100790000NB|125.3800|125.8000|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.4200
54|17100790000NB|125.8000|129.2170|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|3.4170
54|17200190000NB|18.6100|20.6200|BASE_TYPE|1/1/2023|6.000|||same as 2020|4/24/2024|12/31/9999|2.0100
54|17200500000EB|0.0000|1.5300|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|1.5300
54|17200500000EB|1.5300|3.3700|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|1.8400
54|17200500000EB|3.4200|3.8000|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.3800
54|17200500000EB|6.1100|7.1800|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|1.0700
54|17200500000EB|7.1800|12.2900|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|5.1100
54|17200500000EB|12.2900|12.8800|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.5900
54|17200500000EB|13.2500|13.5600|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.3100
54|17200500000EB|13.7800|14.0300|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.2500
54|17200500000EB|14.0300|14.2000|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.1700
54|17200500000EB|14.2000|14.2500|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.0500
54|17200500000EB|14.3240|14.6000|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.2760
54|17200500000EB|14.6000|14.6400|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.0400
54|17200500000EB|14.9600|15.3000|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.3400
54|17200500000EB|15.3000|15.3100|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.0100
54|17200500000EB|15.4650|15.5700|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.1050
54|17200500000EB|15.6800|15.7000|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.0200
54|17200500000EB|15.7000|16.2400|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.5400
54|17200500000EB|16.2700|17.7900|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|1.5200
54|17200500000EB|17.7900|18.0000|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.2100
54|17200500000EB|18.0000|18.1000|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.1000
54|17200500000EB|18.1000|18.2000|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.1000
54|17200500000EB|18.2000|18.3200|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.1200
54|17200500000EB|18.3200|18.4500|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.1300
54|17200500000EB|18.4500|18.5200|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.0700
54|17200500000EB|18.5200|18.8000|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.2800
54|17200500000EB|18.8500|19.2100|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.3600
54|1730020000000|7.2200|7.4140|BASE_TYPE|1/1/2023|6.000|||same as 2020|4/24/2024|12/31/9999|0.1940
54|1730020002300|0.0000|0.1300|BASE_TYPE|1/1/2023|6.000|||same as 2020|4/24/2024|12/31/9999|0.1300
54|1740011000000|4.7000|5.2400|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.5400
54|1740019020000|0.2300|0.6500|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.4200
54|1740019290000|0.0000|0.5700|BASE_TYPE|1/1/2023|1.000|||same as 2020|4/24/2024|12/31/9999|0.5700
54|1740019570000|0.0000|0.4900|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.4900
54|1740020750000|0.4600|0.9300|BASE_TYPE|1/1/2023|6.000|||same as 2020|4/24/2024|12/31/9999|0.4700
54|1740020750000|1.2600|1.4800|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.2200
54|1740023090000|6.7700|7.3600|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.5900
54|1740025060000|2.9800|5.2600|BASE_TYPE|1/1/2023|1.000|||same as 2020|4/24/2024|12/31/9999|2.2800
54|1740031000000|0.5000|1.4500|BASE_TYPE|1/1/2023|1.000|||same as 2020|4/24/2024|12/31/9999|0.9500
54|1740050340000|0.0000|0.6900|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.6900
54|1740050400000|0.0000|0.6700|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.6700
54|2030622000000|1.9600|2.1300|BASE_TYPE|1/1/2023|3.000|||New 2021|4/24/2024|12/31/9999|0.1700
54|2030622000000|2.7200|3.7900|BASE_TYPE|1/1/2023|5.000|||same as 2020|4/24/2024|12/31/9999|1.0700
54|20100790000NB|0.0000|0.8000|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.8000
54|20100790000NB|0.9000|1.9500|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|1.0500
54|20100790000NB|1.9500|2.2400|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.2900
54|20100790000NB|2.2400|3.5100|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|1.2700
54|20100790000NB|3.5100|4.5100|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|1.0000
54|20100790000NB|4.5100|5.4200|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.9100
54|20100790000NB|5.4200|5.5600|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.1400
54|20100790000NB|5.5600|6.1200|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.5600
54|20100790000NB|6.8200|7.1900|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.3700
54|20100790000NB|7.1900|7.3800|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.1900
54|20100790000NB|9.9700|10.6400|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.6700
54|20100790000NB|10.6400|15.6000|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|4.9600
54|20100790000NB|16.0400|16.1000|BASE_TYPE|1/1/2023|5.000|||same as 2020|4/24/2024|12/31/9999|0.0600
54|20100790000NB|16.2000|19.2200|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|3.0200
54|20100790000NB|19.2200|20.6000|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|1.3800
54|20100790000NB|20.6200|20.7000|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.0800
54|20100790000NB|20.7000|21.2800|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.5800
54|20100640006EB|0.0000|0.2000|BASE_TYPE|1/1/2023|2.000|||same as 2020|4/24/2024|12/31/9999|0.2000
54|2040160070000|0.0000|0.2700|BASE_TYPE|1/1/2023|5.000|||same as 2020|4/24/2024|12/31/9999|0.2700
54|2040160070000|0.2700|0.5100|BASE_TYPE|1/1/2023|5.000|||same as 2020|4/24/2024|12/31/9999|0.2400
54|20100770000NB|98.2800|99.1200|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.8400
54|20100770000NB|99.1200|100.0700|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.9500
54|20100770000NB|100.0700|100.2800|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.2100
54|20100770000NB|100.2800|100.7000|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.4200
54|20100770000NB|100.7800|101.0000|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.2200
54|20100770000NB|101.6500|102.1600|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.5100
54|20100770000NB|102.1600|102.6600|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.5000
54|20100770000NB|102.6600|103.6900|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|1.0300
54|20100770000NB|103.6900|104.8100|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|1.1200
54|20100770000NB|104.8100|105.0020|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.1920
54|20100770000NB|106.1700|107.6000|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|1.4300
54|20100770000NB|112.5200|113.4700|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.9500
54|20100770000NB|113.4700|114.5900|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|1.1200
54|20100770000NB|114.5900|116.0500|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|1.4600
54|20100770000NB|116.0500|116.6600|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.6100
54|20100770000NB|116.6600|117.2000|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.5400
54|2040022000000|0.8600|1.1900|BASE_TYPE|1/1/2023|5.000|||same as 2020|4/24/2024|12/31/9999|0.3300
54|2040022000000|1.1900|2.4700|BASE_TYPE|1/1/2023|5.000|||same as 2020|4/24/2024|12/31/9999|1.2800
54|20200600007WB|7.9300|8.1000|BASE_TYPE|1/1/2023|3.000|||same as 2020|4/24/2024|12/31/9999|0.1700
54|2040025260000|0.0000|0.3100|BASE_TYPE|1/1/2023|5.000|||same as 2020|4/24/2024|12/31/9999|0.3100
