StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,CURVES_E_VN,CURVES_E_VT,CURVES_E_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,0673289001900,1.72,2.02,CURVES_E,1/1/2022 12:00:00 AM,0.069,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.3,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,0673295001900,0.0,1.08,CURVES_E,1/1/2022 12:00:00 AM,0.198,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,1.08,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,07200330000EB,3.68,5.03,CURVES_E,1/1/2022 12:00:00 AM,0.098,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.35,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,07200330000EB,5.59,6.2,CURVES_E,1/1/2022 12:00:00 AM,0.031,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.61,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,07200330000EB,6.2,6.6,CURVES_E,1/1/2022 12:00:00 AM,0.018,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.4,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,07200330000EB,6.62,8.3,CURVES_E,1/1/2022 12:00:00 AM,0.099,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.68,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,07200330000EB,14.3,14.86,CURVES_E,1/1/2022 12:00:00 AM,0.106,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.56,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,0740004000000,0.0,0.67,CURVES_E,1/1/2022 12:00:00 AM,0.069,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.67,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,0740011000000,6.9,7.85,CURVES_E,1/1/2022 12:00:00 AM,0.163,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.95,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,0830004000000,15.75,19.01,CURVES_E,1/1/2022 12:00:00 AM,0.025,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,3.26,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,0830016000000,19.19,20.35,CURVES_E,1/1/2022 12:00:00 AM,0.033,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.16,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,0830036000000,2.48,4.2,CURVES_E,1/1/2022 12:00:00 AM,0.089,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.72,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,09200500000EB,0.0,3.98,CURVES_E,1/1/2022 12:00:00 AM,0.001,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,3.98,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,09200500000EB,8.8,9.75,CURVES_E,1/1/2022 12:00:00 AM,0.01,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.95,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,09200500000EB,9.75,11.01,CURVES_E,1/1/2022 12:00:00 AM,0.002,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.26,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,09200500000EB,17.75,18.87,CURVES_E,1/1/2022 12:00:00 AM,0.002,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.12,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,0940003000000,4.14,5.77,CURVES_E,1/1/2022 12:00:00 AM,0.201,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.63,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,0940011000000,11.45,12.55,CURVES_E,1/1/2022 12:00:00 AM,0.144,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.1,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,10100770016NB,58.32,59.62,CURVES_E,1/1/2022 12:00:00 AM,0.007,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.3,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,10100770016NB,59.62,61.6,CURVES_E,1/1/2022 12:00:00 AM,0.006,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.98,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1030006000000,0.0,0.12,CURVES_E,1/1/2022 12:00:00 AM,0.005,,,,5/16/2023 5:45:17 PM,12/31/9999 12:00:00 AM,0.12,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1030006000000,0.12,0.33,CURVES_E,1/1/2022 12:00:00 AM,0.032,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.21,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1030016000000,23.4,23.74,CURVES_E,1/1/2022 12:00:00 AM,0.063,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.34,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1030061000000,22.53,25.56,CURVES_E,1/1/2022 12:00:00 AM,0.558,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,3.03,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1040005000000,0.06,0.37,CURVES_E,1/1/2022 12:00:00 AM,0.054,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.31,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1040005000000,0.37,0.4,CURVES_E,1/1/2022 12:00:00 AM,0.054,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.03,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1040005000000,0.4,0.6,CURVES_E,1/1/2022 12:00:00 AM,0.054,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.2,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1040005000000,0.6,0.62,CURVES_E,1/1/2022 12:00:00 AM,0.054,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.02,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1040008000000,2.47,2.82,CURVES_E,1/1/2022 12:00:00 AM,0.061,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.35,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1040008000000,3.28,6.25,CURVES_E,1/1/2022 12:00:00 AM,0.528,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,2.97,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1040009010000,0.0,1.93,CURVES_E,1/1/2022 12:00:00 AM,0.218,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,1.93,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1040012000000,0.18,1.9,CURVES_E,1/1/2022 12:00:00 AM,0.203,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,1.72,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1040012000000,1.9,3.28,CURVES_E,1/1/2022 12:00:00 AM,0.133,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.38,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1040018230000,0.0,0.44,CURVES_E,1/1/2022 12:00:00 AM,0.025,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.44,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1040019020000,0.0,0.82,CURVES_E,1/1/2022 12:00:00 AM,0.078,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.82,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1040021200000,0.0,0.98,CURVES_E,1/1/2022 12:00:00 AM,0.045,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.98,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,11200330000EB,0.0,0.59,CURVES_E,1/1/2022 12:00:00 AM,0.027,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.59,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,11200330000EB,1.12,1.18,CURVES_E,1/1/2022 12:00:00 AM,0.048,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.06,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,11200330000EB,1.18,1.39,CURVES_E,1/1/2022 12:00:00 AM,0.048,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.21,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,11200330000EB,1.39,1.96,CURVES_E,1/1/2022 12:00:00 AM,0.134,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.57,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,11200330000EB,2.2,5.05,CURVES_E,1/1/2022 12:00:00 AM,0.554,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,2.85,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,11200330000EB,5.05,6.44,CURVES_E,1/1/2022 12:00:00 AM,0.554,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.39,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,11200330000EB,17.3,17.82,CURVES_E,1/1/2022 12:00:00 AM,0.009,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.52,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,11200330000EB,18.2,19.62,CURVES_E,1/1/2022 12:00:00 AM,0.144,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.42,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,11200330000EB,19.62,22.18,CURVES_E,1/1/2022 12:00:00 AM,0.214,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,2.56,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,11200330000EB,22.28,25.09,CURVES_E,1/1/2022 12:00:00 AM,0.184,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,2.81,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,11200330000EB,25.09,26.73,CURVES_E,1/1/2022 12:00:00 AM,0.256,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.64,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1130005000000,10.83,12.51,CURVES_E,1/1/2022 12:00:00 AM,0.006,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.68,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1140007000000,6.97,8.45,CURVES_E,1/1/2022 12:00:00 AM,0.178,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.48,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1140007000000,8.45,8.67,CURVES_E,1/1/2022 12:00:00 AM,0.178,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.22,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1140009000000,0.0,3.41,CURVES_E,1/1/2022 12:00:00 AM,0.145,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,3.41,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1230028000000,3.35,4.76,CURVES_E,1/1/2022 12:00:00 AM,0.011,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.41,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1230028000000,8.23,12.58,CURVES_E,1/1/2022 12:00:00 AM,0.019,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,4.35,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1230042000000,16.97,21.26,CURVES_E,1/1/2022 12:00:00 AM,0.778,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,4.29,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1230093000000,9.71,13.45,CURVES_E,1/1/2022 12:00:00 AM,0.014,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,3.74,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1230093000000,13.45,15.85,CURVES_E,1/1/2022 12:00:00 AM,0.003,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,2.4,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13100640000EB,149.84,156.18,CURVES_E,1/1/2022 12:00:00 AM,0.001,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,6.34,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13100640000EB,172.62,174.1,CURVES_E,1/1/2022 12:00:00 AM,0.002,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.48,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13200600000EB,16.48,17.43,CURVES_E,1/1/2022 12:00:00 AM,0.191,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.95,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13200600000EB,28.53,29.61,CURVES_E,1/1/2022 12:00:00 AM,0.079,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.08,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13200600000EB,35.19,37.65,CURVES_E,1/1/2022 12:00:00 AM,0.086,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,2.46,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190000NB,2.57,4.79,CURVES_E,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,2.22,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190000NB,5.37,5.69,CURVES_E,1/1/2022 12:00:00 AM,0.039,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.32,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190000NB,5.69,6.03,CURVES_E,1/1/2022 12:00:00 AM,0.001,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.34,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190000NB,6.04,6.39,CURVES_E,1/1/2022 12:00:00 AM,0.032,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.35,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190000NB,6.39,6.52,CURVES_E,1/1/2022 12:00:00 AM,0.013,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.13,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190000NB,6.52,6.69,CURVES_E,1/1/2022 12:00:00 AM,0.013,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.17,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190000NB,7.43,8.59,CURVES_E,1/1/2022 12:00:00 AM,0.058,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.16,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190000NB,10.01,10.2,CURVES_E,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.19,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190000NB,10.2,10.4,CURVES_E,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.2,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190000NB,10.4,10.48,CURVES_E,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.08,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190000NB,10.48,10.85,CURVES_E,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.37,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190000NB,10.85,11.06,CURVES_E,1/1/2022 12:00:00 AM,0.06,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.21,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190000NB,25.9,26.76,CURVES_E,1/1/2022 12:00:00 AM,0.004,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.86,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190000NB,26.97,27.33,CURVES_E,1/1/2022 12:00:00 AM,0.062,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.36,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190000NB,27.33,29.72,CURVES_E,1/1/2022 12:00:00 AM,0.284,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,2.39,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190000NB,29.72,31.56,CURVES_E,1/1/2022 12:00:00 AM,0.157,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.84,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190000NB,31.56,34.22,CURVES_E,1/1/2022 12:00:00 AM,0.576,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,2.66,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,13202190005SB,0.33,1.64,CURVES_E,1/1/2022 12:00:00 AM,0.046,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,1.31,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1330063000000,6.06,7.63,CURVES_E,1/1/2022 12:00:00 AM,0.341,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.57,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1340037120000,0.0,0.14,CURVES_E,1/1/2022 12:00:00 AM,0.024,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.14,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1340045000000,0.66,1.04,CURVES_E,1/1/2022 12:00:00 AM,0.086,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.38,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,14200500000EB,8.26,8.44,CURVES_E,1/1/2022 12:00:00 AM,0.01,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.18,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,14200500000EB,8.56,8.92,CURVES_E,1/1/2022 12:00:00 AM,0.014,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.36,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,14200500000EB,15.88,16.97,CURVES_E,1/1/2022 12:00:00 AM,0.029,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.09,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,14200500000EB,29.25,30.33,CURVES_E,1/1/2022 12:00:00 AM,0.01,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.08,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1430028000000,16.47,22.27,CURVES_E,1/1/2022 12:00:00 AM,0.14,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,5.8,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,15200220000EB,0.0,0.39,CURVES_E,1/1/2022 12:00:00 AM,0.003,,,,5/16/2023 5:45:17 PM,12/31/9999 12:00:00 AM,0.39,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1530002000000,1.49,2.3,CURVES_E,1/1/2022 12:00:00 AM,0.057,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.81,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1530002000000,2.3,2.66,CURVES_E,1/1/2022 12:00:00 AM,0.018,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.36,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1530002000000,2.66,3.03,CURVES_E,1/1/2022 12:00:00 AM,0.006,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.37,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1530002000000,10.8,11.14,CURVES_E,1/1/2022 12:00:00 AM,0.003,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.34,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1530002000000,16.52,17.44,CURVES_E,1/1/2022 12:00:00 AM,0.015,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.92,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1530105000000,0.38,1.14,CURVES_E,1/1/2022 12:00:00 AM,0.071,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.76,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1530105000000,1.14,3.27,CURVES_E,1/1/2022 12:00:00 AM,0.168,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,2.13,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1530105000000,3.27,4.14,CURVES_E,1/1/2022 12:00:00 AM,0.048,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.87,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540005000000,1.86,3.674,CURVES_E,1/1/2022 12:00:00 AM,0.157,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.814,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540009000000,0.0,0.79,CURVES_E,1/1/2022 12:00:00 AM,0.1,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.79,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540011000000,0.0,2.31,CURVES_E,1/1/2022 12:00:00 AM,0.382,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,2.31,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540011000000,2.31,2.9,CURVES_E,1/1/2022 12:00:00 AM,0.102,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.59,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540011000000,4.91,5.16,CURVES_E,1/1/2022 12:00:00 AM,0.068,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.25,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540011000000,5.16,5.35,CURVES_E,1/1/2022 12:00:00 AM,0.03,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.19,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540011000000,5.35,5.59,CURVES_E,1/1/2022 12:00:00 AM,0.039,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.24,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540011020000,0.0,0.57,CURVES_E,1/1/2022 12:00:00 AM,0.131,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.57,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540011020000,0.57,2.75,CURVES_E,1/1/2022 12:00:00 AM,0.201,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,2.18,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540011020000,2.75,2.78,CURVES_E,1/1/2022 12:00:00 AM,0.007,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.03,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540011030000,0.06,0.352,CURVES_E,1/1/2022 12:00:00 AM,0.058,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.292,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540013000000,0.2,0.5,CURVES_E,1/1/2022 12:00:00 AM,0.019,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.3,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540015000000,0.0,1.44,CURVES_E,1/1/2022 12:00:00 AM,0.302,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,1.44,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540015000000,1.44,1.95,CURVES_E,1/1/2022 12:00:00 AM,0.001,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.51,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540208000000,3.21,3.55,CURVES_E,1/1/2022 12:00:00 AM,0.043,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.34,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540507000000,0.43,0.92,CURVES_E,1/1/2022 12:00:00 AM,0.031,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.49,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540507000000,1.51,3.33,CURVES_E,1/1/2022 12:00:00 AM,0.121,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.82,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1577261001900,0.0,0.73,CURVES_E,1/1/2022 12:00:00 AM,0.016,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.73,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1577264001900,0.0,0.35,CURVES_E,1/1/2022 12:00:00 AM,0.013,,,,5/16/2023 5:45:17 PM,12/31/9999 12:00:00 AM,0.35,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1577270001900,0.0,0.5,CURVES_E,1/1/2022 12:00:00 AM,0.043,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.5,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1577271001900,0.4,1.18,CURVES_E,1/1/2022 12:00:00 AM,0.019,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.78,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,16202200000NB,10.0,10.53,CURVES_E,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.53,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1630055000000,35.57,36.3,CURVES_E,1/1/2022 12:00:00 AM,0.028,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.73,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1640007000000,5.61,6.0,CURVES_E,1/1/2022 12:00:00 AM,0.005,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.39,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1640010000000,4.6,5.8,CURVES_E,1/1/2022 12:00:00 AM,0.044,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.2,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
