StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,THICKNESS_FLEXIBLE_VN,THICKNESS_FLEXIBLE_VT,THICKNESS_FLEXIBLE_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,19203400000NB,14.66,14.7,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.04,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,19203400000NB,14.7,14.86,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.16,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,19203400000NB,14.86,14.9,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.04,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,19203400000NB,14.9,15.31,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.41,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,20100640000EB,53.75,54.37,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,7.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.62,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,20100640000EB,52.73,53.75,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,7.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.02,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,20100790000NB,16.04,19.22,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,3.18,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,21100790000NB,87.45,90.82,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,5.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,3.37,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,21100790000NB,96.17,97.13,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,5.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.96,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,21100790000NB,90.82,96.17,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,5.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,5.35,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,21100790000NB,100.39,101.69,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,5.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.3,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,21100790000NB,101.69,104.15,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,5.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.46,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,21100790000NB,104.69,106.42,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,5.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.73,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,21100790000NB,83.55,87.45,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,7.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,3.9,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,21100790000NB,98.63,98.925,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,5.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.295,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,21100790000NB,97.13,98.287,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,5.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.157,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,21100790000NB,98.4,98.63,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,5.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.23,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,24200520000EB,0.0,1.09,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.09,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,24200520000EB,2.54,3.72,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.18,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,24200520000EB,5.19,6.4,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.21,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,24200520000EB,6.4,7.91,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.51,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,24200520000EB,9.59,12.82,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,3.23,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,24200520000EB,24.59,26.77,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.18,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2430016000000,0.06,1.73,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.67,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2430016000000,4.05,6.18,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.13,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2430016000000,9.47,10.14,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.67,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2430016000000,13.75,14.05,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.3,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2430016000000,16.06,19.56,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,3.5,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2430016000000,19.56,20.79,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.23,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2430016000000,20.79,22.05,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.26,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2430016000000,22.05,23.76,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.71,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2430016000000,23.76,24.86,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.1,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2430016000000,29.19,29.41,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.22,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2430016000000,32.7,35.38,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.68,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2430083000000,0.0,6.42,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,6.42,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2430083000000,6.42,7.46,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.04,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2430083000000,7.94,8.06,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.12,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2430083000000,17.6,18.01,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.41,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2430083000000,14.092,17.6,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,3.508,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2440009000000,7.87,9.2,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.33,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,27200350000NB,17.85,17.98,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,13.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.13,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,27200350000NB,16.41,16.6,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,13.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.19,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,27200350000NB,17.98,18.322,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,13.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.342,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,27200350000NB,8.53,8.85,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,13.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.32,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,27200350000NB,17.413,17.59,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,13.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.177,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,27200350000NB,16.64,17.28,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,13.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.64,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28200190000NB,2.88,3.87,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.99,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28200190000NB,5.34,5.4,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.06,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28200190000NB,5.4,5.5,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.1,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28200190000NB,5.5,6.01,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.51,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28200190000NB,6.01,7.44,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.43,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28200190000NB,10.76,11.7,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.94,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28200520000EB,0.0,0.58,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.58,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28200520000EB,4.12,5.2,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.08,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2640012000000,0.24,0.28,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,3.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.04,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,26202500000NB,29.1,29.82,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,3.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.72,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,26202500000NB,21.6,22.56,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,3.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.96,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2640010000000,0.0,0.44,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,1.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.44,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2640002040000,0.26,0.38,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,4.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.12,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2600074000000,3.27,3.36,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,3.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.09,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2630002000000,11.88,13.57,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,3.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.69,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,26202500000NB,22.56,24.22,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.66,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2640026000000,0.0,5.43,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,5.43,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2640048000000,2.14,7.54,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,3.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,5.4,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2640021000000,5.37,10.31,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,3.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,4.94,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2640086050000,0.0,0.2,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,1.0,,,State Paver,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.2,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2640086060000,0.0,0.15,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,1.0,,,State Paver,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.15,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2640086070000,0.0,0.41,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,1.0,,,State Paver,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.41,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2640086080000,0.0,0.11,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,1.0,,,State Paver,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.11,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2640086090000,0.0,0.6,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,1.0,,,State Paver,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.6,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2640086120000,0.0,0.16,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,1.0,,,State Paver,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.16,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2640086130000,0.0,0.03,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,1.0,,,State Paver,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.03,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2680901000000,0.0,0.18,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,3.0,,,State Paver,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.18,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2640088200000,0.0,0.28,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,3.0,,,State Paver,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.28,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2640088210000,0.0,0.35,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,1.0,,,State Paver,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.35,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,29202200000NB,12.61,13.26,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,3.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.65,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2930093000000,0.0,3.42,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,3.42,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28200520000EB,12.97,13.39,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.42,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28200520000EB,13.44,13.67,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.23,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28200520000EB,14.91,15.37,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.46,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28200520000EB,6.96,7.76,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.8,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28200520004NB,0.0,0.22,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.22,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28200520018EB,0.0,0.02,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,New 2021,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.02,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28204600000EB,0.029,1.06,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.031,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28204600000EB,1.33,2.9,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.57,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28204600000EB,2.9,3.09,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.19,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28204600000EB,4.29,5.38,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.09,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28204600000EB,13.48,14.72,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.24,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,28204600000EB,14.72,15.15,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.43,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2830020000000,4.23,5.2,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.97,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2830020000000,10.32,11.4,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.08,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2830020000000,12.05,12.78,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.73,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2830104000000,1.65,1.93,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.28,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2830104000000,1.93,1.95,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.02,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2830104000000,1.95,2.65,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.7,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2830598000000,0.0,2.13,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.13,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2830598000000,2.4,2.59,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.19,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2830598000000,2.59,2.98,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.39,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840007050000,0.0,0.324,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.324,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840007050000,0.343,1.11,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.767,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840007050000,1.11,1.83,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.72,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840007050000,1.836,2.1,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.264,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840011000000,0.08,0.58,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.5,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840014000000,0.0,0.63,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.63,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840016000000,1.7,2.5,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.8,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840016000000,2.5,2.614,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.114,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840016010000,0.59,0.74,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.15,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840016100000,0.0,0.66,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.66,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
