StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,NHS_VN,NHS_VT,NHS_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,20100640000WB,52.73,52.8,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.07,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100640000WB,52.8,53.29,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.49,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100640000WB,53.29,53.6,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.31,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100640000WB,53.6,53.7,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.1,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100640000WB,53.7,53.73,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.03,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100640000WB,53.73,53.75,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.02,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100640000WB,53.75,57.02,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,3.27,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100640000WB,57.02,57.48,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.46,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100640000WB,57.48,58.2,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.72,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100640000WB,58.2,58.3,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.1,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100640000WB,58.3,58.37,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.07,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100640000WB,58.37,58.48,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.11,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100640000WB,58.48,58.61,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.13,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100640000WB,58.61,58.78,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.17,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100640006EB,0.0,0.3,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.3,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,95.34,95.4,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.06,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,95.4,96.1,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.7,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,96.1,96.3,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.2,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,96.3,96.4,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.1,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,96.4,96.47,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.07,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,96.47,97.02,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.55,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,97.02,98.17,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,1.15,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,98.17,98.2,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.03,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,98.2,98.3,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.1,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,98.3,100.3,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,2.0,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,100.3,100.4,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.1,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,100.4,100.7,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.3,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,100.7,100.76,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.06,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,100.76,100.78,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.02,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,100.78,100.8,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.02,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,100.8,100.88,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.08,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,100.88,101.2,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.32,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,101.2,101.5,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.3,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,101.5,102.4,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.9,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,102.4,102.66,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.26,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,102.66,102.7,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.04,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,102.7,105.002,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,2.302,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,105.002,106.17,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,1.168,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000NB,106.17,117.5,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,11.33,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,95.34,95.4,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.06,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,95.4,96.1,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.7,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,96.1,96.3,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.2,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,96.3,96.4,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.1,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,96.4,96.47,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.07,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,96.47,97.02,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.55,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,97.02,98.1,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,1.08,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,98.1,98.17,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.07,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,98.17,98.2,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.03,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,98.2,98.3,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.1,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,98.3,100.3,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,2.0,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,100.3,100.4,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.1,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,100.4,100.7,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.3,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,100.7,100.76,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.06,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,100.76,100.78,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.02,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,100.78,100.8,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.02,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,100.8,100.88,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.08,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,100.88,101.18,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.3,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,101.18,101.2,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.02,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,101.2,101.5,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.3,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,101.5,102.4,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.9,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,102.4,102.66,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.26,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,102.66,102.7,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.04,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,102.7,103.33,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.63,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,103.33,103.54,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.21,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,103.54,105.001,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,1.461,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,105.001,117.35,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,12.349,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770000SB,117.35,117.5,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.15,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770005SB,0.0,0.39,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.39,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770005SB,0.39,0.67,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.28,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016NB,67.21,74.3,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,7.09,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016NB,74.3,74.36,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.06,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016NB,74.36,75.7,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,1.34,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016NB,75.7,76.0,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.3,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016NB,76.0,76.66,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.66,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016NB,76.66,77.3,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.64,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016NB,77.3,77.988,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.688,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016NB,77.988,79.92,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,1.932,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016NB,79.92,82.2,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,2.28,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016NB,82.2,82.25,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.05,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016NB,82.25,82.44,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.19,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016NB,82.44,82.62,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.18,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016NB,82.62,82.82,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.2,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016NB,82.82,83.0,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.18,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016NB,83.0,83.15,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.15,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016NB,83.15,94.72,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,11.57,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016NB,94.72,95.34,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.62,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016SB,67.21,74.3,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,7.09,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016SB,74.3,74.36,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.06,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016SB,74.36,75.66,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,1.3,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016SB,75.66,75.7,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.04,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016SB,75.7,76.0,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.3,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016SB,76.0,76.66,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.66,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016SB,76.66,77.3,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.64,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016SB,77.3,78.008,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.708,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016SB,78.008,79.92,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,1.912,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016SB,79.92,82.2,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,2.28,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016SB,82.2,82.25,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.05,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016SB,82.25,82.44,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.19,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016SB,82.44,82.62,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.18,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016SB,82.62,82.82,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.2,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016SB,82.82,83.15,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.33,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016SB,83.15,94.72,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,11.57,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770016SB,94.72,95.34,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.62,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770023NB,0.0,0.6,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.6,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770023NB,0.6,0.8,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.2,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770023NB,0.8,1.02,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.22,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770023SB,0.0,0.6,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.6,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770023SB,0.6,0.8,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.2,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100770023SB,0.8,1.31,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.51,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,0.0,2.24,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,2.24,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,2.24,2.3,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.06,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,2.3,3.5,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,1.2,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,3.5,3.51,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.01,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,3.51,4.5,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.99,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,4.5,4.51,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.01,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,4.51,6.12,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,1.61,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,6.12,6.3,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.18,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,6.3,6.7,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.4,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,6.7,6.8,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.1,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,6.8,6.82,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.02,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,6.82,7.19,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.37,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,7.19,7.3,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.11,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,7.3,7.38,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.08,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,7.38,7.476,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.096,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,7.476,7.58,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.104,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,7.58,8.48,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.9,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,8.48,9.27,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,0.79,6331d027-7475-46ed-b63e-fd9a03d19f38,,
54,20100790000NB,9.27,21.28,NHS,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 11:47:11 AM,12/31/9999 12:00:00 AM,12.01,6331d027-7475-46ed-b63e-fd9a03d19f38,,
