StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,YEAR_LAST_IMPROVEMENT_VN,YEAR_LAST_IMPROVEMENT_VT,YEAR_LAST_IMPROVEMENT_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,06100640000EB,22.5,25.2,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2017 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,2.7,e59818fd-ed44-4559-b280-97702d894b04,,
54,06100640000EB,25.2,25.3,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2017 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.1,e59818fd-ed44-4559-b280-97702d894b04,,
54,06100640000EB,25.3,27.11,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2017 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,1.81,e59818fd-ed44-4559-b280-97702d894b04,,
54,06100640000EB,27.11,27.55,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2017 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.44,e59818fd-ed44-4559-b280-97702d894b04,,
54,06100640000EB,27.55,28.67,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2018 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,1.12,e59818fd-ed44-4559-b280-97702d894b04,,
54,06100640000EB,28.67,29.44,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2018 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.77,e59818fd-ed44-4559-b280-97702d894b04,,
54,06100640000EB,29.44,31.77,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2018 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,2.33,e59818fd-ed44-4559-b280-97702d894b04,,
54,06200520000EB,0.33,0.45,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2021 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.12,e59818fd-ed44-4559-b280-97702d894b04,,
54,06200520000EB,0.75,1.0,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2021 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.25,e59818fd-ed44-4559-b280-97702d894b04,,
54,06200520000EB,1.0,1.01,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2021 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.01,e59818fd-ed44-4559-b280-97702d894b04,,
54,06200520004NB,0.0,0.32,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.32,e59818fd-ed44-4559-b280-97702d894b04,,
54,06200520004NB,0.321,0.46,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.139,e59818fd-ed44-4559-b280-97702d894b04,,
54,06200600000EB,2.97,3.07,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2013 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.1,e59818fd-ed44-4559-b280-97702d894b04,,
54,06200600000EB,6.97,7.51,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2019 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.54,e59818fd-ed44-4559-b280-97702d894b04,,
54,06200600000EB,7.59,7.96,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2019 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.37,e59818fd-ed44-4559-b280-97702d894b04,,
54,06200600000EB,7.96,8.43,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2019 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.47,e59818fd-ed44-4559-b280-97702d894b04,,
54,06200600000EB,8.43,8.78,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2019 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.35,e59818fd-ed44-4559-b280-97702d894b04,,
54,06200600000EB,8.78,8.82,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2019 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.04,e59818fd-ed44-4559-b280-97702d894b04,,
54,06200600000EB,8.82,9.5,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2008 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.68,e59818fd-ed44-4559-b280-97702d894b04,,
54,06200600000EB,9.56,9.92,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2008 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.36,e59818fd-ed44-4559-b280-97702d894b04,,
54,06200600000EB,9.92,10.27,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2008 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.35,e59818fd-ed44-4559-b280-97702d894b04,,
54,06200600000EB,15.59,17.29,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2011 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,1.7,e59818fd-ed44-4559-b280-97702d894b04,,
54,06200600001EB,0.0,0.39,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2017 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.39,e59818fd-ed44-4559-b280-97702d894b04,,
54,0630002000000,0.1,0.2,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2007 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.1,e59818fd-ed44-4559-b280-97702d894b04,,
54,0630002000000,0.2,0.21,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2007 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.01,e59818fd-ed44-4559-b280-97702d894b04,,
54,0630002000000,9.98,10.08,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2016 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.1,e59818fd-ed44-4559-b280-97702d894b04,,
54,0630002000000,14.38,16.4,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,2.02,e59818fd-ed44-4559-b280-97702d894b04,,
54,0630002000000,16.4,16.5,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.1,e59818fd-ed44-4559-b280-97702d894b04,,
54,0630002000000,16.5,17.99,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,1.49,e59818fd-ed44-4559-b280-97702d894b04,,
54,0630002001300,0.0,0.1,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2007 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.1,e59818fd-ed44-4559-b280-97702d894b04,,
54,0630002001300,0.1,0.17,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2007 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.07,e59818fd-ed44-4559-b280-97702d894b04,,
54,0630002001300,0.17,0.2,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2013 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.03,e59818fd-ed44-4559-b280-97702d894b04,,
54,0630002001300,0.2,0.39,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2013 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.19,e59818fd-ed44-4559-b280-97702d894b04,,
54,0630010000000,15.69,15.82,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2021 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.13,e59818fd-ed44-4559-b280-97702d894b04,,
54,0630010000000,15.82,16.27,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2021 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.45,e59818fd-ed44-4559-b280-97702d894b04,,
54,0630010000000,17.46,18.41,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2012 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.95,e59818fd-ed44-4559-b280-97702d894b04,,
54,0630010000100,1.94,2.56,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2021 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.62,e59818fd-ed44-4559-b280-97702d894b04,,
54,0630101000000,0.16,0.36,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.2,e59818fd-ed44-4559-b280-97702d894b04,,
54,0630152000000,0.76,0.99,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2016 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.23,e59818fd-ed44-4559-b280-97702d894b04,,
54,0630193000000,0.46,3.55,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2020 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,3.09,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640001000000,2.1,2.224,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.124,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640001000000,2.477,2.619,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.142,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640009000000,1.688,1.803,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2010 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.115,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540007220000,0.0,0.25,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.25,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540007280000,0.0,0.21,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.21,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540007300000,0.0,0.23,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.23,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540007330000,0.0,0.26,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.26,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540027040000,1.85,1.89,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.04,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540027090000,0.0,0.42,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.42,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540027100000,0.0,0.24,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.24,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540027130000,0.0,0.24,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.24,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540027150000,0.0,0.39,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.39,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540027160000,0.0,0.25,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.25,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540027220000,0.0,0.1,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.1,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540027310000,0.0,0.33,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.33,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540027340000,0.0,0.35,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.35,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540027350000,0.0,0.15,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.15,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540027360000,0.0,0.12,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.12,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540027370000,0.0,0.11,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.11,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540027380000,0.0,0.21,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.21,e59818fd-ed44-4559-b280-97702d894b04,,
54,0540027410000,0.0,0.44,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.44,e59818fd-ed44-4559-b280-97702d894b04,,
54,0580921000000,0.0,0.37,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.37,e59818fd-ed44-4559-b280-97702d894b04,,
54,0580944000000,0.0,0.21,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.21,e59818fd-ed44-4559-b280-97702d894b04,,
54,0580970000000,0.0,0.51,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.51,e59818fd-ed44-4559-b280-97702d894b04,,
54,0580971000000,0.0,0.48,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2022 12:00:00 AM,State Paver,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.48,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640013000000,0.02,0.42,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2018 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.4,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640017000000,4.05,4.17,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2020 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.12,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640017000000,4.3,4.41,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2020 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.11,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640017000000,4.47,5.02,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2020 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.55,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640021000000,0.537,0.9,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2016 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.363,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640021000000,0.9,1.51,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2016 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.61,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640021000000,1.51,2.939,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2016 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,1.429,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640021000000,2.947,2.98,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2016 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.033,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640031000000,0.16,0.5,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2013 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.34,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640031060000,0.0,0.38,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2019 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.38,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640031060000,0.38,0.41,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2018 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.03,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640031060000,0.41,0.48,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2019 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.07,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640035000000,7.83,8.63,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.8,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640039000000,2.08,2.62,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2020 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.54,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640052030000,0.0,0.22,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2019 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.22,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640060050000,0.0,0.88,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2014 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.88,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640060050000,0.88,1.68,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2014 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.8,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640060050000,1.68,1.97,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2014 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.29,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640060700000,0.0,0.18,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2019 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.18,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640060700000,0.18,0.56,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2019 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.38,e59818fd-ed44-4559-b280-97702d894b04,,
54,0640060700000,0.56,0.76,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2019 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.2,e59818fd-ed44-4559-b280-97702d894b04,,
54,0673272001900,0.35,1.04,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2013 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.69,e59818fd-ed44-4559-b280-97702d894b04,,
54,0673272001900,1.08,1.28,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2013 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.2,e59818fd-ed44-4559-b280-97702d894b04,,
54,0673272001900,1.28,1.44,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2013 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.16,e59818fd-ed44-4559-b280-97702d894b04,,
54,0673274001900,1.46,1.56,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2013 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.1,e59818fd-ed44-4559-b280-97702d894b04,,
54,0673281001900,0.19,0.48,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.29,e59818fd-ed44-4559-b280-97702d894b04,,
54,0673285001900,0.0,0.32,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2009 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.32,e59818fd-ed44-4559-b280-97702d894b04,,
54,0673287001900,0.0,0.28,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2011 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.28,e59818fd-ed44-4559-b280-97702d894b04,,
54,0673287001900,0.51,0.86,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.35,e59818fd-ed44-4559-b280-97702d894b04,,
54,0673287001900,1.03,1.14,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2011 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.11,e59818fd-ed44-4559-b280-97702d894b04,,
54,0673288001900,0.78,0.89,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2009 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.11,e59818fd-ed44-4559-b280-97702d894b04,,
54,0673295001900,0.0,1.08,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2009 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,1.08,e59818fd-ed44-4559-b280-97702d894b04,,
54,0673317001900,0.0,0.24,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2009 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,0.24,e59818fd-ed44-4559-b280-97702d894b04,,
54,07200330000EB,0.09,2.33,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2012 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,2.24,e59818fd-ed44-4559-b280-97702d894b04,,
54,07200330000EB,3.68,5.03,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2013 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,1.35,e59818fd-ed44-4559-b280-97702d894b04,,
54,07200330000EB,6.62,8.3,YEAR_LAST_IMPROVEMENT,1/1/2022 12:00:00 AM,,,1/1/2015 12:00:00 AM,same as 2020,5/31/2023 1:40:46 PM,12/31/9999 12:00:00 AM,1.68,e59818fd-ed44-4559-b280-97702d894b04,,
