StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,PCT_DH_SINGLE_UNIT_VN,PCT_DH_SINGLE_UNIT_VT,PCT_DH_SINGLE_UNIT_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,17100790000NB,110.29,111.13,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.723,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.84,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17100790000NB,109.77,110.29,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.723,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.52,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17100790000NB,107.94,109.77,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.723,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.83,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17100790000NB,107.57,107.94,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.723,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.37,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17100790000NB,106.42,107.57,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.723,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.15,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1730058000000,2.43,2.82,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,1.834,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.39,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,15.465,15.57,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.105,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,14.324,14.64,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.316,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,14.03,14.25,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.22,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,13.78,14.03,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.25,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,18.85,19.21,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.36,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,18.52,18.8,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.28,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,18.45,18.52,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.07,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,18.32,18.45,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.13,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,17.79,18.0,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.21,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,16.27,17.79,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.52,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,15.68,16.24,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.56,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,14.96,15.31,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.35,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,13.25,13.78,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.53,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,12.29,12.88,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.59,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,11.38,12.29,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.91,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,6.11,7.16,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.05,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,3.42,3.8,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.38,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,1.53,3.37,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.84,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,18.0,18.32,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.32,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200500000EB,0.0,1.53,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.675,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.53,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1730020002300,0.0,0.13,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.014,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.13,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1730020000000,7.22,7.414,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,12.028,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.194,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1740019570000,0.0,0.49,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,13.54,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.49,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1740019290000,0.0,0.57,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.346,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.57,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1740019020000,0.23,0.65,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.916,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.42,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17200190000NB,18.61,20.62,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.296,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,2.01,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1740012000000,0.14,0.9,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,13.515,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.76,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1740011000000,4.7,5.24,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,2.612,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.54,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1740011000000,1.14,2.3,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,2.612,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.16,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1740011000000,4.24,4.7,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,2.612,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.46,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1740011000000,0.0,1.14,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,2.612,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.14,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1740009000000,0.05,0.52,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.292,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.47,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,17100790000NB,123.988,125.38,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.723,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.392,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1740006000000,0.0,0.808,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,22.444,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.808,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,16202200000NB,11.8,12.96,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.752,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.16,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,16202200000NB,10.7,11.7,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.752,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.0,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,16202200000NB,10.0,10.53,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.752,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.53,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1630055000000,35.57,36.3,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.884,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.73,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,16202200000NB,10.53,10.69,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.752,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.16,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1640012000000,14.85,15.91,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.856,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.06,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1640010000000,4.6,5.8,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.303,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.2,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1640010030000,0.0,0.21,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,0.337,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.21,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1640007000000,5.61,6.0,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.712,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.39,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1640007000000,19.2,20.5,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.712,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.3,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540507000000,1.51,3.33,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.56,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.82,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540507000000,0.43,0.92,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.56,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.49,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540208000000,3.21,3.55,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.09,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.34,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530105000000,4.58,4.82,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.857,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.24,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530105000000,4.26,4.58,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.857,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.32,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530105000000,3.27,4.14,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.857,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.87,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530105000000,1.14,3.27,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.857,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,2.13,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530105000000,0.38,1.14,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.857,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.76,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1577271001900,0.4,1.18,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,1.617,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.78,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1577270001900,0.0,0.5,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,0.0,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.5,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1577269001900,0.65,0.97,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.77,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.32,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1577264001900,0.0,0.35,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.836,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.35,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1577261001900,0.0,0.73,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,1.485,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.73,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1577259001900,0.62,1.16,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.304,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.54,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1577259001900,0.58,0.62,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.304,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.04,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,15200300000EB,1.543,2.38,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,11.564,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.837,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,15200220000EB,0.0,0.39,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.335,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.39,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540016000000,1.05,1.126,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,22.834,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.076,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540015000000,1.44,1.95,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.255,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.51,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540015000000,0.0,1.44,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.255,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.44,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540013000000,0.2,0.5,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.322,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.3,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540013000000,0.0,0.2,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.322,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.2,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540011030000,0.06,0.352,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.667,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.292,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540011020000,0.57,2.75,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,2.46,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,2.18,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540011020000,0.0,0.57,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,2.46,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.57,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540011000000,5.59,5.61,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.649,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.02,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540011000000,5.35,5.59,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.649,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.24,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540011000000,5.16,5.35,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.649,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.19,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540011000000,4.91,5.16,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.649,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.25,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540011000000,2.31,2.9,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.649,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.59,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540011000000,0.0,2.31,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.649,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,2.31,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530105000000,4.14,4.26,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.857,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.12,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540009000000,0.0,0.79,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.678,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.79,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540005000000,1.86,3.674,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,2.782,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.814,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1540003060000,2.171,2.32,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.702,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.149,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530002000000,19.71,20.25,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.526,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.54,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530002000000,17.55,18.12,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.526,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.57,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530002000000,16.52,17.44,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.526,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.92,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530002000000,12.89,13.84,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.526,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.95,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530002000000,11.14,11.45,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.526,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.31,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530002000000,10.8,11.14,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.526,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.34,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530002000000,10.33,10.56,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.526,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.23,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530002000000,4.69,6.69,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.526,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,2.0,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530002000000,2.66,3.03,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.526,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.37,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530002000000,2.3,2.66,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.526,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.36,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530002000000,1.49,2.3,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.526,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.81,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530002000000,0.28,0.56,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.526,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.28,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,1530002000000,0.1,0.28,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.526,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.18,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
