StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,TERRAIN_TYPE_VN,TERRAIN_TYPE_VT,TERRAIN_TYPE_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,1040008000000,3.28,6.25,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.97,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,11100790000NB,83.15,83.55,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.4,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,11200330000EB,0.0,0.59,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.59,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,11200330000EB,1.12,1.18,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.06,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,11200330000EB,1.18,1.39,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.21,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,11200330000EB,1.39,1.96,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.57,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,11200330000EB,2.2,5.05,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.85,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,11200330000EB,5.05,6.44,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.39,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,11200330000EB,17.3,17.82,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.52,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,11200330000EB,18.2,19.62,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.42,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,11200330000EB,19.62,22.18,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.56,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,11200330000EB,22.28,25.09,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.81,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,11200330000EB,25.09,26.73,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.64,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1130005000000,10.83,12.51,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.68,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1130005000000,14.58,14.89,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.31,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1140007000000,6.97,8.45,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.48,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1140007000000,8.45,8.67,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.22,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1140009000000,0.0,3.41,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,3.41,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,12200480000EB,0.0,5.82,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,5.82,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,12202200000NB,4.41,5.14,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.73,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1230028000000,3.35,4.76,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.41,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1230028000000,8.23,12.58,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,4.35,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1230028000000,12.58,12.95,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.37,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1230028000000,13.03,13.38,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.35,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1230042000000,16.97,21.26,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,4.29,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1230042000000,21.78,22.74,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.96,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1230093000000,2.36,2.98,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.62,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1230093000000,3.77,4.05,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.28,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1230093000000,9.6,9.71,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.11,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1230093000000,9.71,13.45,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,3.74,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1230093000000,13.45,15.85,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.4,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1230093000000,15.85,18.046,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.196,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13100640000EB,147.6,147.9,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.3,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13100640000EB,147.9,147.93,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.03,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13100640000EB,147.93,149.84,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.91,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13100640000EB,149.84,156.18,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,6.34,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13100640000EB,156.18,161.46,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,5.28,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13100640000EB,161.46,165.87,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,4.41,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13100640000EB,165.87,165.9,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.03,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13100640000EB,165.9,165.95,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.05,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13100640000EB,165.95,168.89,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.94,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13100640000EB,172.62,174.1,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.48,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13100640000EB,174.1,175.31,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.21,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13100640000EB,175.31,176.16,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.85,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13100640000EB,176.16,178.43,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.27,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13100640000EB,178.43,181.12,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.69,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13100640000EB,181.12,182.02,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.9,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13100640000EB,182.02,184.02,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.0,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13200600000EB,16.48,17.43,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.95,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13200600000EB,28.53,29.61,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.08,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13200600000EB,35.19,37.65,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.46,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13202190000NB,2.57,4.79,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.22,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13202190000NB,15.74,16.37,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.63,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13202190000NB,21.34,21.86,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.52,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13202190000NB,25.9,26.76,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.86,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13202190000NB,26.76,26.97,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.21,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13202190000NB,26.97,27.33,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.36,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13202190000NB,27.33,29.72,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.39,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13202190000NB,29.72,31.56,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.84,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,13202190000NB,31.56,34.22,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.66,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1330063000000,6.06,7.63,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.57,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1340060140000,6.25,6.39,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.14,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,14200500000EB,7.48,7.98,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.5,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,14200500000EB,8.26,8.44,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.18,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,14200500000EB,8.56,8.92,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.36,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,14200500000EB,13.37,14.67,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.3,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,14200500000EB,15.88,16.97,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.09,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,14200500000EB,29.25,30.33,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.08,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1430028000000,16.47,22.27,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,5.8,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,15200300000EB,1.543,2.38,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.837,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1530002000000,4.69,6.69,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.0,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1530002000000,10.33,10.56,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.23,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1530002000000,10.8,11.14,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.34,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1530002000000,11.14,11.45,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.31,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1530002000000,12.89,13.84,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.95,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1540005000000,1.86,3.674,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.814,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1540208000000,3.21,3.55,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.34,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,16202200000NB,10.0,10.53,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.53,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,16202200000NB,10.53,10.69,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.16,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,16202200000NB,10.7,11.7,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.0,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,16202200000NB,11.8,12.96,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.16,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1630055000000,35.57,36.3,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.73,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1640007000000,5.61,6.0,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.39,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1640007000000,19.2,20.5,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.3,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1640010000000,4.6,5.8,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.2,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1640010030000,0.0,0.21,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.21,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1640012000000,14.85,15.91,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.06,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,17100790000NB,106.42,107.57,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.15,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,17100790000NB,107.57,107.94,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.37,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,17100790000NB,107.94,109.77,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.83,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,17100790000NB,109.77,110.29,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.52,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,17100790000NB,110.29,111.13,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.84,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,17100790000NB,111.13,111.91,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.78,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,17100790000NB,111.91,114.132,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.222,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,17100790000NB,123.988,124.2,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.212,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,17100790000NB,124.2,124.7,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.5,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,17100790000NB,124.7,125.38,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.68,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,17100790000NB,125.38,125.8,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.42,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,17100790000NB,125.8,129.217,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,3.417,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,17200500000EB,0.0,1.53,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.53,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,17200500000EB,1.53,3.37,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.84,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,17200500000EB,3.42,3.8,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.38,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1730020000000,7.22,7.414,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.194,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1730131000000,4.33,5.47,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.14,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1740024000000,4.78,5.67,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.89,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1740024270000,0.0,0.41,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.41,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1740025000000,12.11,12.26,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.15,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1740025000000,12.26,12.62,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.36,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1740025060000,2.98,5.26,TERRAIN_TYPE,1/1/2022 12:00:00 AM,1.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.28,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1740025120000,0.27,0.64,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.37,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1740031000000,0.5,1.45,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.95,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1740707000000,0.0,0.57,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.57,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,1740707000000,0.57,0.907,TERRAIN_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.337,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,18100770000NB,117.5,119.26,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.76,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,18100770000NB,119.26,119.91,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.65,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,18100770000NB,119.91,120.71,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,0.8,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,18100770000NB,120.71,122.73,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.02,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,18100770000NB,122.73,124.92,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,2.19,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,18100770000NB,124.92,126.39,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.47,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,18100770000NB,126.39,128.33,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,1.94,40848d30-948b-4b76-b070-fcd1bbe87169,,
54,18100770000NB,128.33,132.44,TERRAIN_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 6:37:30 PM,12/31/9999 12:00:00 AM,4.11,40848d30-948b-4b76-b070-fcd1bbe87169,,
