StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,FUTURE_AADT_VN,FUTURE_AADT_VT,FUTURE_AADT_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,0640052030000,0.0,0.22,FUTURE_AADT,1/1/2022 12:00:00 AM,1890.0,A,12/31/2042 12:00:00 AM,EstPct_DH_Combination;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.22,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0640060050000,0.0,0.88,FUTURE_AADT,1/1/2022 12:00:00 AM,4935.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.88,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0640060050000,0.88,1.68,FUTURE_AADT,1/1/2022 12:00:00 AM,4935.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.8,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0640060050000,1.68,1.97,FUTURE_AADT,1/1/2022 12:00:00 AM,8461.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.29,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0640060090000,0.0,0.35,FUTURE_AADT,1/1/2022 12:00:00 AM,2782.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.35,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0640060700000,0.0,0.18,FUTURE_AADT,1/1/2022 12:00:00 AM,1890.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.18,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0640060700000,0.18,0.56,FUTURE_AADT,1/1/2022 12:00:00 AM,1890.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.38,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0640060700000,0.56,0.76,FUTURE_AADT,1/1/2022 12:00:00 AM,2835.0,A,12/31/2042 12:00:00 AM,EstPct_DH_Combination;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.2,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0640060760000,0.0,0.16,FUTURE_AADT,1/1/2022 12:00:00 AM,998.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.16,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0673263001900,0.0,0.26,FUTURE_AADT,1/1/2022 12:00:00 AM,25410.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.26,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0673263001900,0.26,0.48,FUTURE_AADT,1/1/2022 12:00:00 AM,9030.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.22,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0673272001900,0.35,1.04,FUTURE_AADT,1/1/2022 12:00:00 AM,945.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.69,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0673272001900,1.08,1.44,FUTURE_AADT,1/1/2022 12:00:00 AM,1043.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.36,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0673274001900,1.46,1.56,FUTURE_AADT,1/1/2022 12:00:00 AM,1161.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.1,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0673281001900,0.19,0.48,FUTURE_AADT,1/1/2022 12:00:00 AM,2940.0,A,12/31/2042 12:00:00 AM,EstPct_DH_Combination;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.29,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0673281001900,0.6,0.96,FUTURE_AADT,1/1/2022 12:00:00 AM,2940.0,A,12/31/2042 12:00:00 AM,EstPct_DH_Combination;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.36,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0673285001900,0.0,0.32,FUTURE_AADT,1/1/2022 12:00:00 AM,6027.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.32,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0673287001900,0.0,0.28,FUTURE_AADT,1/1/2022 12:00:00 AM,522.0,A,12/31/2042 12:00:00 AM,EstPct_DH_Combination;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.28,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0673287001900,0.51,0.86,FUTURE_AADT,1/1/2022 12:00:00 AM,1275.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.35,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0673287001900,1.03,1.14,FUTURE_AADT,1/1/2022 12:00:00 AM,10710.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.11,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0673288001900,0.78,0.89,FUTURE_AADT,1/1/2022 12:00:00 AM,525.0,A,12/31/2042 12:00:00 AM,EstPct_DH_Combination;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.11,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0673289001900,1.72,2.02,FUTURE_AADT,1/1/2022 12:00:00 AM,4057.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.3,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0673292001900,0.0,0.69,FUTURE_AADT,1/1/2022 12:00:00 AM,368.0,A,12/31/2042 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;EstPct_MC;EstPct_Car,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.69,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0673295001900,0.0,1.08,FUTURE_AADT,1/1/2022 12:00:00 AM,6838.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,1.08,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0673313001900,0.0,0.17,FUTURE_AADT,1/1/2022 12:00:00 AM,578.0,A,12/31/2042 12:00:00 AM,EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.17,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0673317001900,0.0,0.24,FUTURE_AADT,1/1/2022 12:00:00 AM,1101.0,A,12/31/2042 12:00:00 AM,EstPct_DH_Combination;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.24,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,07200330000EB,0.09,2.33,FUTURE_AADT,1/1/2022 12:00:00 AM,1680.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,2.24,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,07200330000EB,3.68,5.03,FUTURE_AADT,1/1/2022 12:00:00 AM,1890.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,1.35,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,07200330000EB,5.59,6.2,FUTURE_AADT,1/1/2022 12:00:00 AM,2625.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.61,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,07200330000EB,6.2,6.6,FUTURE_AADT,1/1/2022 12:00:00 AM,2625.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.4,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,07200330000EB,6.62,8.3,FUTURE_AADT,1/1/2022 12:00:00 AM,1995.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,1.68,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,07200330000EB,10.13,14.3,FUTURE_AADT,1/1/2022 12:00:00 AM,472.0,A,12/31/2042 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,4.17,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,07200330000EB,14.3,14.86,FUTURE_AADT,1/1/2022 12:00:00 AM,368.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.56,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0730005000000,12.09,12.62,FUTURE_AADT,1/1/2022 12:00:00 AM,1155.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.53,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0740004000000,0.0,0.67,FUTURE_AADT,1/1/2022 12:00:00 AM,281.0,A,12/31/2042 12:00:00 AM,EstPct_DH_Combination;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.67,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0740011000000,6.9,7.85,FUTURE_AADT,1/1/2022 12:00:00 AM,158.0,A,12/31/2042 12:00:00 AM,EstPct_DH_Combination;,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.95,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,08100790000NB,36.0,39.91,FUTURE_AADT,1/1/2022 12:00:00 AM,9882.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,3.91,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,08100790000NB,39.91,39.97,FUTURE_AADT,1/1/2022 12:00:00 AM,11294.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.06,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,08100790000NB,39.97,41.43,FUTURE_AADT,1/1/2022 12:00:00 AM,11294.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,1.46,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,08100790000NB,41.43,44.6,FUTURE_AADT,1/1/2022 12:00:00 AM,11294.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,3.17,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0830004000000,15.75,19.01,FUTURE_AADT,1/1/2022 12:00:00 AM,630.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,3.26,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0830004000000,21.98,22.98,FUTURE_AADT,1/1/2022 12:00:00 AM,368.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,1.0,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0830016000000,19.19,20.35,FUTURE_AADT,1/1/2022 12:00:00 AM,4095.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,1.16,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0830036000000,2.48,4.2,FUTURE_AADT,1/1/2022 12:00:00 AM,1680.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,1.72,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,09200500000EB,0.0,3.98,FUTURE_AADT,1/1/2022 12:00:00 AM,6743.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,3.98,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,09200500000EB,3.98,5.61,FUTURE_AADT,1/1/2022 12:00:00 AM,6743.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,1.63,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,09200500000EB,5.63,6.54,FUTURE_AADT,1/1/2022 12:00:00 AM,6980.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.91,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,09200500000EB,8.26,8.8,FUTURE_AADT,1/1/2022 12:00:00 AM,8636.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.54,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,09200500000EB,8.8,9.75,FUTURE_AADT,1/1/2022 12:00:00 AM,8636.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.95,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,09200500000EB,9.75,11.01,FUTURE_AADT,1/1/2022 12:00:00 AM,8636.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,1.26,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,09200500000EB,11.43,12.1,FUTURE_AADT,1/1/2022 12:00:00 AM,9228.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.67,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,09200500000EB,12.1,12.96,FUTURE_AADT,1/1/2022 12:00:00 AM,9228.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.86,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,09200500000EB,17.75,18.87,FUTURE_AADT,1/1/2022 12:00:00 AM,9228.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,1.12,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0940003000000,4.14,5.77,FUTURE_AADT,1/1/2022 12:00:00 AM,586.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,1.63,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,0940011000000,11.45,12.55,FUTURE_AADT,1/1/2022 12:00:00 AM,126.0,A,12/31/2042 12:00:00 AM,EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,1.1,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10100770016NB,52.58,53.06,FUTURE_AADT,1/1/2022 12:00:00 AM,23784.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.48,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10100770016NB,53.06,54.13,FUTURE_AADT,1/1/2022 12:00:00 AM,23784.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,1.07,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10100770016NB,54.13,54.45,FUTURE_AADT,1/1/2022 12:00:00 AM,28284.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.32,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10100770016NB,54.45,55.02,FUTURE_AADT,1/1/2022 12:00:00 AM,28284.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.57,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10100770016NB,55.02,58.32,FUTURE_AADT,1/1/2022 12:00:00 AM,26741.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,3.3,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10100770016NB,58.32,59.59,FUTURE_AADT,1/1/2022 12:00:00 AM,26741.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,1.27,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10100770016NB,59.59,59.62,FUTURE_AADT,1/1/2022 12:00:00 AM,26741.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.03,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10100770016NB,59.62,61.6,FUTURE_AADT,1/1/2022 12:00:00 AM,26227.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,1.98,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10100770016NB,62.73,66.15,FUTURE_AADT,1/1/2022 12:00:00 AM,26227.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,3.42,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10100770016NB,66.15,67.21,FUTURE_AADT,1/1/2022 12:00:00 AM,26227.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,1.06,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10200190000NB,0.0,1.02,FUTURE_AADT,1/1/2022 12:00:00 AM,27666.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,1.02,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10200190000NB,2.85,3.82,FUTURE_AADT,1/1/2022 12:00:00 AM,24872.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.97,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10200190000NB,3.89,5.74,FUTURE_AADT,1/1/2022 12:00:00 AM,26335.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,1.85,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10200190000NB,5.74,6.16,FUTURE_AADT,1/1/2022 12:00:00 AM,26335.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.42,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10200190000NB,6.16,6.66,FUTURE_AADT,1/1/2022 12:00:00 AM,28065.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.5,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10200190000NB,6.66,6.76,FUTURE_AADT,1/1/2022 12:00:00 AM,27267.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.1,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10200190000NB,6.76,7.525,FUTURE_AADT,1/1/2022 12:00:00 AM,30515.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.765,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10200190000NB,7.525,8.23,FUTURE_AADT,1/1/2022 12:00:00 AM,27267.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.705,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10200190000NB,14.64,15.627,FUTURE_AADT,1/1/2022 12:00:00 AM,20749.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.987,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,10200600000EB,0.34,1.01,FUTURE_AADT,1/1/2022 12:00:00 AM,6149.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.67,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1030006000000,0.0,0.12,FUTURE_AADT,1/1/2022 12:00:00 AM,17480.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.12,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1030006000000,0.12,0.33,FUTURE_AADT,1/1/2022 12:00:00 AM,17480.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.21,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1030016000000,1.75,2.38,FUTURE_AADT,1/1/2022 12:00:00 AM,2635.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.63,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1030016000000,14.84,14.97,FUTURE_AADT,1/1/2022 12:00:00 AM,3639.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.13,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1030016000000,15.75,16.888,FUTURE_AADT,1/1/2022 12:00:00 AM,3360.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,1.138,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1030016000000,16.888,16.89,FUTURE_AADT,1/1/2022 12:00:00 AM,3360.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.002,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1030016000000,23.4,23.74,FUTURE_AADT,1/1/2022 12:00:00 AM,1785.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.34,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1030061000000,0.0,1.12,FUTURE_AADT,1/1/2022 12:00:00 AM,1365.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,1.12,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1030061000000,8.74,9.33,FUTURE_AADT,1/1/2022 12:00:00 AM,2886.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.59,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1030061000000,22.53,25.56,FUTURE_AADT,1/1/2022 12:00:00 AM,1050.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,3.03,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1030061000100,0.0,0.16,FUTURE_AADT,1/1/2022 12:00:00 AM,502.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.16,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1040005000000,0.06,0.62,FUTURE_AADT,1/1/2022 12:00:00 AM,1995.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.56,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1040008000000,1.3,2.0,FUTURE_AADT,1/1/2022 12:00:00 AM,1575.0,A,12/31/2042 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;EstPct_MC;EstPct_Car,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,0.7,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1040008000000,2.47,2.82,FUTURE_AADT,1/1/2022 12:00:00 AM,210.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.35,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1040008000000,3.28,6.24,FUTURE_AADT,1/1/2022 12:00:00 AM,158.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,2.96,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1040008000000,6.24,6.25,FUTURE_AADT,1/1/2022 12:00:00 AM,158.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.01,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1040009000000,4.52,4.528,FUTURE_AADT,1/1/2022 12:00:00 AM,420.0,A,12/31/2042 12:00:00 AM,,4/19/2023 1:56:59 PM,12/31/9999 12:00:00 AM,0.008,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1040009010000,0.0,1.93,FUTURE_AADT,1/1/2022 12:00:00 AM,315.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,1.93,3491775e-b624-4e24-8fbf-3e932021b89b,,
54,1040012000000,0.18,1.9,FUTURE_AADT,1/1/2022 12:00:00 AM,751.0,A,12/31/2042 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,4/19/2023 1:56:58 PM,12/31/9999 12:00:00 AM,1.72,3491775e-b624-4e24-8fbf-3e932021b89b,,
