StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,CURVES_C_VN,CURVES_C_VT,CURVES_C_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,1540011000000,0.0,2.31,CURVES_C,1/1/2022 12:00:00 AM,0.206,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,2.31,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540011000000,2.31,2.9,CURVES_C,1/1/2022 12:00:00 AM,0.068,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.59,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540011000000,4.91,5.16,CURVES_C,1/1/2022 12:00:00 AM,0.026,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.25,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540011000000,5.16,5.35,CURVES_C,1/1/2022 12:00:00 AM,0.012,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.19,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540011000000,5.35,5.59,CURVES_C,1/1/2022 12:00:00 AM,0.03,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.24,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540011020000,0.0,0.57,CURVES_C,1/1/2022 12:00:00 AM,0.033,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.57,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540011020000,0.57,2.75,CURVES_C,1/1/2022 12:00:00 AM,0.18,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,2.18,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540011020000,2.75,2.78,CURVES_C,1/1/2022 12:00:00 AM,0.003,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.03,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540011030000,0.06,0.352,CURVES_C,1/1/2022 12:00:00 AM,0.042,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.292,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540013000000,0.0,0.2,CURVES_C,1/1/2022 12:00:00 AM,0.044,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.2,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540013000000,0.2,0.5,CURVES_C,1/1/2022 12:00:00 AM,0.021,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.3,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540015000000,0.0,1.44,CURVES_C,1/1/2022 12:00:00 AM,0.09,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,1.44,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540015000000,1.44,1.95,CURVES_C,1/1/2022 12:00:00 AM,0.095,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.51,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540208000000,3.21,3.55,CURVES_C,1/1/2022 12:00:00 AM,0.028,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.34,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540507000000,0.43,0.92,CURVES_C,1/1/2022 12:00:00 AM,0.058,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.49,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1540507000000,1.51,3.33,CURVES_C,1/1/2022 12:00:00 AM,0.164,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.82,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1577261001900,0.0,0.73,CURVES_C,1/1/2022 12:00:00 AM,0.006,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.73,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1577270001900,0.0,0.5,CURVES_C,1/1/2022 12:00:00 AM,0.092,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.5,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1577271001900,0.4,1.18,CURVES_C,1/1/2022 12:00:00 AM,0.012,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.78,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,16202200000NB,10.0,10.53,CURVES_C,1/1/2022 12:00:00 AM,0.011,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.53,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,16202200000NB,10.53,10.69,CURVES_C,1/1/2022 12:00:00 AM,0.017,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.16,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,16202200000NB,10.7,11.7,CURVES_C,1/1/2022 12:00:00 AM,0.069,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.0,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,16202200000NB,11.8,12.96,CURVES_C,1/1/2022 12:00:00 AM,0.059,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.16,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1630055000000,35.57,36.3,CURVES_C,1/1/2022 12:00:00 AM,0.01,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.73,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1640007000000,19.2,20.5,CURVES_C,1/1/2022 12:00:00 AM,0.024,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.3,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1640010000000,4.6,5.8,CURVES_C,1/1/2022 12:00:00 AM,0.157,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.2,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1640012000000,14.85,15.91,CURVES_C,1/1/2022 12:00:00 AM,0.222,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.06,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17100790000NB,106.42,107.57,CURVES_C,1/1/2022 12:00:00 AM,0.006,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.15,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17100790000NB,107.94,109.77,CURVES_C,1/1/2022 12:00:00 AM,0.018,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.83,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17100790000NB,110.29,111.13,CURVES_C,1/1/2022 12:00:00 AM,0.019,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.84,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17100790000NB,111.13,111.91,CURVES_C,1/1/2022 12:00:00 AM,0.06,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.78,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17100790000NB,111.91,114.132,CURVES_C,1/1/2022 12:00:00 AM,0.043,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,2.222,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17100790000NB,114.9,115.33,CURVES_C,1/1/2022 12:00:00 AM,0.007,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.43,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17100790000NB,117.17,117.74,CURVES_C,1/1/2022 12:00:00 AM,0.025,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.57,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17100790000NB,117.74,119.53,CURVES_C,1/1/2022 12:00:00 AM,0.012,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.79,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17100790000NB,123.988,125.38,CURVES_C,1/1/2022 12:00:00 AM,0.014,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.392,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17200190000NB,18.61,20.62,CURVES_C,1/1/2022 12:00:00 AM,0.158,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,2.01,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17200500000EB,0.0,1.53,CURVES_C,1/1/2022 12:00:00 AM,0.091,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,1.53,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17200500000EB,1.53,3.37,CURVES_C,1/1/2022 12:00:00 AM,0.143,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.84,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17200500000EB,3.42,3.8,CURVES_C,1/1/2022 12:00:00 AM,0.049,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.38,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17200500000EB,6.11,7.16,CURVES_C,1/1/2022 12:00:00 AM,0.068,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.05,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17200500000EB,12.29,12.88,CURVES_C,1/1/2022 12:00:00 AM,0.032,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.59,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17200500000EB,14.324,14.64,CURVES_C,1/1/2022 12:00:00 AM,0.018,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.316,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17200500000EB,16.27,17.79,CURVES_C,1/1/2022 12:00:00 AM,0.027,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.52,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17200500000EB,18.32,18.45,CURVES_C,1/1/2022 12:00:00 AM,0.016,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.13,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,17200500000EB,18.45,18.52,CURVES_C,1/1/2022 12:00:00 AM,0.011,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.07,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1730098000000,0.42,1.96,CURVES_C,1/1/2022 12:00:00 AM,0.172,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,1.54,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1730131000000,4.33,5.47,CURVES_C,1/1/2022 12:00:00 AM,0.103,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.14,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740006000000,0.0,0.808,CURVES_C,1/1/2022 12:00:00 AM,0.2,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.808,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740009000000,0.05,0.52,CURVES_C,1/1/2022 12:00:00 AM,0.027,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.47,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740011000000,1.14,2.3,CURVES_C,1/1/2022 12:00:00 AM,0.148,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.16,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740011000000,4.7,5.24,CURVES_C,1/1/2022 12:00:00 AM,0.076,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.54,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740012000000,0.14,0.9,CURVES_C,1/1/2022 12:00:00 AM,0.132,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.76,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740019290000,0.0,0.57,CURVES_C,1/1/2022 12:00:00 AM,0.075,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.57,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740019570000,0.0,0.49,CURVES_C,1/1/2022 12:00:00 AM,0.016,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.49,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740020750000,1.26,1.48,CURVES_C,1/1/2022 12:00:00 AM,0.006,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.22,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740024000000,4.78,5.67,CURVES_C,1/1/2022 12:00:00 AM,0.035,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.89,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740024020000,0.0,0.75,CURVES_C,1/1/2022 12:00:00 AM,0.074,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.75,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740024020000,0.87,1.09,CURVES_C,1/1/2022 12:00:00 AM,0.003,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.22,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740024020000,1.09,1.86,CURVES_C,1/1/2022 12:00:00 AM,0.119,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.77,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740024020000,1.86,2.95,CURVES_C,1/1/2022 12:00:00 AM,0.358,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.09,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740024270000,0.0,0.41,CURVES_C,1/1/2022 12:00:00 AM,0.073,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.41,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740025000000,12.11,12.26,CURVES_C,1/1/2022 12:00:00 AM,0.075,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.15,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740025000000,12.26,12.62,CURVES_C,1/1/2022 12:00:00 AM,0.01,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.36,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740025060000,2.98,5.26,CURVES_C,1/1/2022 12:00:00 AM,0.235,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,2.28,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740025120000,0.27,0.64,CURVES_C,1/1/2022 12:00:00 AM,0.039,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.37,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740031000000,0.5,1.45,CURVES_C,1/1/2022 12:00:00 AM,0.066,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.95,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740050160000,0.12,0.54,CURVES_C,1/1/2022 12:00:00 AM,0.008,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.42,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740050340000,0.0,0.69,CURVES_C,1/1/2022 12:00:00 AM,0.079,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.69,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740707000000,0.0,0.57,CURVES_C,1/1/2022 12:00:00 AM,0.01,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.57,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1740707000000,0.57,0.907,CURVES_C,1/1/2022 12:00:00 AM,0.112,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.337,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1771754001900,0.18,0.47,CURVES_C,1/1/2022 12:00:00 AM,0.012,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.29,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1771758001900,0.0,0.47,CURVES_C,1/1/2022 12:00:00 AM,0.012,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.47,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1771759001900,0.0,0.19,CURVES_C,1/1/2022 12:00:00 AM,0.008,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.19,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1771761001900,0.0,0.26,CURVES_C,1/1/2022 12:00:00 AM,0.046,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.26,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1771761001900,0.31,0.61,CURVES_C,1/1/2022 12:00:00 AM,0.039,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.3,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1771765001900,0.0,0.22,CURVES_C,1/1/2022 12:00:00 AM,0.066,,,,5/16/2023 5:45:17 PM,12/31/9999 12:00:00 AM,0.22,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1771771001900,0.43,0.62,CURVES_C,1/1/2022 12:00:00 AM,0.055,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.19,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1771783001900,0.0,0.64,CURVES_C,1/1/2022 12:00:00 AM,0.008,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.64,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18100770000NB,117.5,119.26,CURVES_C,1/1/2022 12:00:00 AM,0.125,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.76,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18100770000NB,119.26,119.91,CURVES_C,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.65,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18100770000NB,119.91,120.71,CURVES_C,1/1/2022 12:00:00 AM,0.013,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.8,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18100770000NB,120.71,122.73,CURVES_C,1/1/2022 12:00:00 AM,0.006,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,2.02,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18100770000NB,122.73,124.92,CURVES_C,1/1/2022 12:00:00 AM,0.011,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,2.19,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18100770000NB,124.92,126.39,CURVES_C,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.47,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18100770000NB,126.39,128.33,CURVES_C,1/1/2022 12:00:00 AM,0.04,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.94,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18100770000NB,128.33,132.44,CURVES_C,1/1/2022 12:00:00 AM,0.41,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,4.11,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18100770000NB,132.44,137.74,CURVES_C,1/1/2022 12:00:00 AM,0.546,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,5.3,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18100770000NB,137.74,138.83,CURVES_C,1/1/2022 12:00:00 AM,0.038,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.09,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18100770000NB,138.83,145.99,CURVES_C,1/1/2022 12:00:00 AM,0.535,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,7.16,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18100770000NB,145.99,150.45,CURVES_C,1/1/2022 12:00:00 AM,0.323,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,4.46,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18100770000NB,150.45,153.79,CURVES_C,1/1/2022 12:00:00 AM,0.333,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,3.34,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18100770000NB,153.79,154.41,CURVES_C,1/1/2022 12:00:00 AM,0.012,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.62,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18100770000NB,154.41,156.01,CURVES_C,1/1/2022 12:00:00 AM,0.196,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.6,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18100770000NB,156.01,156.99,CURVES_C,1/1/2022 12:00:00 AM,0.121,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.98,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18200330000EB,0.19,0.62,CURVES_C,1/1/2022 12:00:00 AM,0.067,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.43,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18200330000EB,0.86,1.08,CURVES_C,1/1/2022 12:00:00 AM,0.012,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.22,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18200330000EB,3.32,3.46,CURVES_C,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.14,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18200330000EB,11.09,11.48,CURVES_C,1/1/2022 12:00:00 AM,0.005,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.39,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,18200330000EB,21.43,24.76,CURVES_C,1/1/2022 12:00:00 AM,0.456,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,3.33,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1830002000000,0.0,2.72,CURVES_C,1/1/2022 12:00:00 AM,0.328,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,2.72,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1830002000000,2.76,3.88,CURVES_C,1/1/2022 12:00:00 AM,0.064,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.12,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1830002000000,10.86,11.0,CURVES_C,1/1/2022 12:00:00 AM,0.034,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.14,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1840021000000,0.0,0.36,CURVES_C,1/1/2022 12:00:00 AM,0.058,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.36,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1840021000000,19.64,20.96,CURVES_C,1/1/2022 12:00:00 AM,0.044,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.32,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1840021000000,28.32,29.88,CURVES_C,1/1/2022 12:00:00 AM,0.111,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.56,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,19203400000NB,14.66,14.86,CURVES_C,1/1/2022 12:00:00 AM,0.067,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.2,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,19203400000NB,14.86,15.31,CURVES_C,1/1/2022 12:00:00 AM,0.022,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.45,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,19203400005SB,0.17,0.37,CURVES_C,1/1/2022 12:00:00 AM,0.006,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.2,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1930009000000,1.45,3.94,CURVES_C,1/1/2022 12:00:00 AM,0.033,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,2.49,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1930009000000,4.97,6.35,CURVES_C,1/1/2022 12:00:00 AM,0.043,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.38,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1930115000000,0.64,1.15,CURVES_C,1/1/2022 12:00:00 AM,0.002,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.51,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1940003000000,1.403,1.82,CURVES_C,1/1/2022 12:00:00 AM,0.062,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.417,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1940003000000,2.02,2.36,CURVES_C,1/1/2022 12:00:00 AM,0.016,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.34,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1940009020000,0.2,0.35,CURVES_C,1/1/2022 12:00:00 AM,0.012,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.15,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1940016000000,0.0,0.417,CURVES_C,1/1/2022 12:00:00 AM,0.009,,,,5/16/2023 5:45:17 PM,12/31/9999 12:00:00 AM,0.417,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,1940029000000,0.0,1.26,CURVES_C,1/1/2022 12:00:00 AM,0.065,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,1.26,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,20100640000EB,45.39,47.44,CURVES_C,1/1/2022 12:00:00 AM,0.022,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,2.05,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,20100640000EB,47.44,48.4,CURVES_C,1/1/2022 12:00:00 AM,0.066,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.96,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,20100640000EB,48.4,49.75,CURVES_C,1/1/2022 12:00:00 AM,0.139,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.35,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,20100640000EB,49.75,50.11,CURVES_C,1/1/2022 12:00:00 AM,0.055,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.36,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
