StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,AADT_SINGLE_UNIT_VN,AADT_SINGLE_UNIT_VT,AADT_SINGLE_UNIT_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,1230093000000,9.6,9.71,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,145.0,A,12/31/2020 12:00:00 AM,,6/6/2023 1:13:51 AM,12/31/9999 12:00:00 AM,0.11,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,1230093000000,9.71,13.45,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,188.0,A,12/31/2020 12:00:00 AM,,6/6/2023 1:13:51 AM,12/31/9999 12:00:00 AM,3.74,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,1230093000000,13.45,15.85,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,188.0,A,12/31/2020 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,2.4,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,1230093000000,15.85,18.046,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,129.0,A,12/31/2020 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,2.196,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,147.6,147.9,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,461.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.3,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,147.9,147.93,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,461.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.03,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,147.93,149.83,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,462.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,1.9,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,149.83,149.84,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,462.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.01,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,149.84,152.49,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,587.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,2.65,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,152.49,156.18,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,587.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,3.69,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,156.18,160.89,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,599.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,4.71,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,160.89,161.46,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,599.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.57,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,161.46,165.95,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,536.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,4.49,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,165.95,168.89,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,536.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,2.94,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,168.89,168.96,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,628.0,A,12/31/2021 12:00:00 AM,EstK_Factor;EstDir_Factor;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.07,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,168.96,169.38,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,523.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.42,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,169.38,170.09,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,523.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.71,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,170.09,170.23,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,411.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.14,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,170.23,172.62,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,498.0,A,12/31/2021 12:00:00 AM,EstK_Factor;EstDir_Factor;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,2.39,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,172.62,174.1,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,426.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,1.48,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,174.1,175.31,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,426.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,1.21,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,175.31,176.16,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,234.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.85,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,176.16,178.43,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,234.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,2.27,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,178.43,180.36,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,259.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,1.93,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,180.36,181.12,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,259.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.76,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,181.12,182.02,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,343.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.9,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,182.02,183.39,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,437.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,1.37,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13100640000EB,183.39,184.02,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,437.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.63,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13200600000EB,16.48,17.43,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,60.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.95,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13200600000EB,28.53,29.61,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,226.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,1.08,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13200600000EB,35.19,37.65,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,369.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,2.46,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,0.0,2.57,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,249.0,A,12/31/2021 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,2.57,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,2.57,4.79,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,227.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,2.22,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,4.79,5.364,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,227.0,A,12/31/2021 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.574,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,5.364,5.37,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,227.0,A,12/31/2021 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.006,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,5.37,5.69,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,227.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.32,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,5.69,6.03,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,191.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.34,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,6.03,6.04,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,191.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.01,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,6.04,6.39,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,255.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.35,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,6.39,6.67,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,268.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.28,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,6.67,6.69,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,268.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.02,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,6.69,7.11,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,307.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.42,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,7.11,7.19,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,404.0,A,12/31/2021 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;,6/6/2023 1:13:51 AM,12/31/9999 12:00:00 AM,0.08,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,7.19,7.43,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,404.0,A,12/31/2021 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;,6/6/2023 1:13:51 AM,12/31/9999 12:00:00 AM,0.24,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,7.43,8.571,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,463.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:51 AM,12/31/9999 12:00:00 AM,1.141,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,8.571,8.59,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,463.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:51 AM,12/31/9999 12:00:00 AM,0.019,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,8.59,9.06,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,521.0,A,12/31/2021 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;,6/6/2023 1:13:51 AM,12/31/9999 12:00:00 AM,0.47,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,9.06,9.9,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,845.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:51 AM,12/31/9999 12:00:00 AM,0.84,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,9.9,10.01,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,845.0,A,12/31/2021 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;,6/6/2023 1:13:51 AM,12/31/9999 12:00:00 AM,0.11,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,10.01,10.85,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,845.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.84,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,10.85,11.06,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,845.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.21,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,11.06,11.26,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,845.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.2,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,11.26,11.33,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,845.0,A,12/31/2021 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.07,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,11.33,12.69,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,1057.0,A,12/31/2021 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;EstPct_MC;EstPct_Car,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,1.36,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,12.69,13.99,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,841.0,A,12/31/2021 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;EstPct_MC;EstPct_Car,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,1.3,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,13.99,14.16,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,421.0,A,12/31/2021 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.17,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,14.16,14.34,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,421.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.18,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,14.34,14.45,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,421.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.11,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,14.45,15.74,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,421.0,A,12/31/2021 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,1.29,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,15.74,16.37,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,421.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.63,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,16.37,17.346,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,293.0,A,12/31/2021 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;EstPct_MC;EstPct_Car,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.976,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,17.346,20.962,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,267.0,A,12/31/2021 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,3.616,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,20.962,21.34,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,204.0,A,12/31/2021 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.378,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,21.34,21.86,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,204.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.52,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,21.86,25.9,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,134.0,A,12/31/2021 12:00:00 AM,EstPct_DH_Single_Unit;EstPct_DH_Combination;EstK_Factor;EstDir_Factor;EstPct_MC;EstPct_Car,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,4.04,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,25.9,26.76,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,134.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.86,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,26.76,26.97,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,134.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.21,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,26.97,27.33,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,134.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.36,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,27.33,29.72,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,155.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,2.39,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,29.72,31.56,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,155.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,1.84,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190000NB,31.56,34.22,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,83.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,2.66,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190005SB,0.0,0.33,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,435.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.33,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,13202190005SB,0.33,1.64,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,435.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,1.31,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,1330063000000,6.06,7.63,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,112.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,1.57,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,1340037120000,0.0,0.14,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,9.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.14,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,1340045000000,0.66,1.04,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.38,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,1340045010000,0.0,0.539,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,272.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.539,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,1340060140000,6.25,6.39,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,28.0,A,12/31/2021 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.14,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,1374103001900,0.0,0.31,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.0,A,12/31/2021 12:00:00 AM,EstPct_MC;EstPct_Buses;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.31,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,14200500000EB,7.48,7.98,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,341.0,A,12/31/2020 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.5,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,14200500000EB,8.26,8.44,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,341.0,A,12/31/2020 12:00:00 AM,,6/6/2023 1:13:51 AM,12/31/9999 12:00:00 AM,0.18,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,14200500000EB,8.56,8.92,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,599.0,A,12/31/2020 12:00:00 AM,EstPct_MC;EstPct_Cars;EstPct_Lgt_Trucks;EstPct_Buses;EstPct_SU_Trucks;EstPct_CU_Trucks;,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,0.36,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,14200500000EB,13.37,14.67,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,411.0,A,12/31/2020 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,1.3,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,14200500000EB,15.88,16.97,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,440.0,A,12/31/2020 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,1.09,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
54,14200500000EB,29.25,30.33,AADT_SINGLE_UNIT,1/1/2022 12:00:00 AM,265.0,A,12/31/2020 12:00:00 AM,,6/6/2023 1:13:50 AM,12/31/9999 12:00:00 AM,1.08,3f588eac-ebcb-4e03-96c2-7288c1e48fe7,,
