StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,GRADES_D_VN,GRADES_D_VT,GRADES_D_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,1530002000000,0.28,0.56,GRADES_D,1/1/2022 12:00:00 AM,0.072,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.28,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1530002000000,1.49,2.3,GRADES_D,1/1/2022 12:00:00 AM,0.226,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.81,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1530002000000,2.3,2.66,GRADES_D,1/1/2022 12:00:00 AM,0.113,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.36,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1530002000000,2.66,3.03,GRADES_D,1/1/2022 12:00:00 AM,0.25,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.37,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1530002000000,4.69,6.69,GRADES_D,1/1/2022 12:00:00 AM,0.001,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,2.0,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1530002000000,10.33,10.56,GRADES_D,1/1/2022 12:00:00 AM,0.077,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.23,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1530002000000,10.8,11.14,GRADES_D,1/1/2022 12:00:00 AM,0.023,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.34,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1530002000000,12.89,13.84,GRADES_D,1/1/2022 12:00:00 AM,0.006,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.95,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1530002000000,17.55,18.12,GRADES_D,1/1/2022 12:00:00 AM,0.002,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.57,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1530002000000,19.71,20.25,GRADES_D,1/1/2022 12:00:00 AM,0.014,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.54,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1530105000000,0.38,1.14,GRADES_D,1/1/2022 12:00:00 AM,0.07,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.76,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1530105000000,1.14,3.27,GRADES_D,1/1/2022 12:00:00 AM,0.348,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,2.13,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1530105000000,3.27,4.14,GRADES_D,1/1/2022 12:00:00 AM,0.148,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.87,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1530105000000,4.26,4.58,GRADES_D,1/1/2022 12:00:00 AM,0.046,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.32,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1530105000000,4.58,4.82,GRADES_D,1/1/2022 12:00:00 AM,0.069,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.24,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1540005000000,1.86,3.674,GRADES_D,1/1/2022 12:00:00 AM,0.254,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.814,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1540009000000,0.0,0.79,GRADES_D,1/1/2022 12:00:00 AM,0.022,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.79,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1540011000000,0.0,2.31,GRADES_D,1/1/2022 12:00:00 AM,0.159,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,2.31,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1540011000000,2.31,2.9,GRADES_D,1/1/2022 12:00:00 AM,0.011,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.59,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1540011000000,4.91,5.16,GRADES_D,1/1/2022 12:00:00 AM,0.044,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.25,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1540011000000,5.16,5.35,GRADES_D,1/1/2022 12:00:00 AM,0.011,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.19,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1540011000000,5.35,5.59,GRADES_D,1/1/2022 12:00:00 AM,0.024,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.24,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1540011000000,5.59,5.61,GRADES_D,1/1/2022 12:00:00 AM,0.007,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.02,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1540011020000,0.0,0.57,GRADES_D,1/1/2022 12:00:00 AM,0.014,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.57,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1540011020000,0.57,2.75,GRADES_D,1/1/2022 12:00:00 AM,0.251,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,2.18,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1540011030000,0.06,0.352,GRADES_D,1/1/2022 12:00:00 AM,0.004,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.292,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1540015000000,0.0,1.44,GRADES_D,1/1/2022 12:00:00 AM,0.317,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,1.44,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1540015000000,1.44,1.95,GRADES_D,1/1/2022 12:00:00 AM,0.091,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.51,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1540016000000,1.05,1.126,GRADES_D,1/1/2022 12:00:00 AM,0.001,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.076,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1540208000000,3.21,3.55,GRADES_D,1/1/2022 12:00:00 AM,0.047,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.34,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1540507000000,0.43,0.92,GRADES_D,1/1/2022 12:00:00 AM,0.021,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.49,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1540507000000,1.51,3.33,GRADES_D,1/1/2022 12:00:00 AM,0.309,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,1.82,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1577261001900,0.0,0.73,GRADES_D,1/1/2022 12:00:00 AM,0.03,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.73,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1577264001900,0.0,0.35,GRADES_D,1/1/2022 12:00:00 AM,0.015,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.35,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1577269001900,0.65,0.97,GRADES_D,1/1/2022 12:00:00 AM,0.048,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.32,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1577270001900,0.0,0.5,GRADES_D,1/1/2022 12:00:00 AM,0.039,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.5,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1577271001900,0.4,1.18,GRADES_D,1/1/2022 12:00:00 AM,0.066,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.78,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1640007000000,19.2,20.5,GRADES_D,1/1/2022 12:00:00 AM,0.022,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,1.3,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1640010000000,4.6,5.8,GRADES_D,1/1/2022 12:00:00 AM,0.211,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,1.2,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1640010030000,0.0,0.21,GRADES_D,1/1/2022 12:00:00 AM,0.071,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.21,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1640012000000,14.85,15.91,GRADES_D,1/1/2022 12:00:00 AM,0.375,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.06,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,106.42,107.57,GRADES_D,1/1/2022 12:00:00 AM,0.025,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.15,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,107.57,107.94,GRADES_D,1/1/2022 12:00:00 AM,0.147,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.37,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,107.94,109.77,GRADES_D,1/1/2022 12:00:00 AM,0.261,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.83,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,109.77,110.29,GRADES_D,1/1/2022 12:00:00 AM,0.09,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.52,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,110.29,111.13,GRADES_D,1/1/2022 12:00:00 AM,0.111,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.84,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,111.13,111.91,GRADES_D,1/1/2022 12:00:00 AM,0.102,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.78,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,111.91,114.132,GRADES_D,1/1/2022 12:00:00 AM,0.296,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,2.222,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,115.33,117.17,GRADES_D,1/1/2022 12:00:00 AM,0.148,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.84,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,117.17,117.74,GRADES_D,1/1/2022 12:00:00 AM,0.002,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.57,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,117.74,119.53,GRADES_D,1/1/2022 12:00:00 AM,0.147,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.79,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,119.53,120.72,GRADES_D,1/1/2022 12:00:00 AM,0.225,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.19,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,120.72,122.43,GRADES_D,1/1/2022 12:00:00 AM,0.01,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.71,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,123.988,125.38,GRADES_D,1/1/2022 12:00:00 AM,0.07,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.392,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,125.38,125.8,GRADES_D,1/1/2022 12:00:00 AM,0.005,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.42,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,125.8,129.217,GRADES_D,1/1/2022 12:00:00 AM,0.306,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,3.417,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200190000NB,18.61,20.62,GRADES_D,1/1/2022 12:00:00 AM,0.317,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,2.01,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,0.0,1.53,GRADES_D,1/1/2022 12:00:00 AM,0.241,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,1.53,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,1.53,3.37,GRADES_D,1/1/2022 12:00:00 AM,0.801,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.84,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,3.42,3.8,GRADES_D,1/1/2022 12:00:00 AM,0.151,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.38,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,11.38,12.29,GRADES_D,1/1/2022 12:00:00 AM,0.01,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.91,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,13.25,13.78,GRADES_D,1/1/2022 12:00:00 AM,0.04,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.53,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,15.465,15.57,GRADES_D,1/1/2022 12:00:00 AM,0.043,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.105,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,15.68,16.24,GRADES_D,1/1/2022 12:00:00 AM,0.144,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.56,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,16.27,17.79,GRADES_D,1/1/2022 12:00:00 AM,0.563,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.52,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,17.79,18.0,GRADES_D,1/1/2022 12:00:00 AM,0.21,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.21,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,18.25,18.32,GRADES_D,1/1/2022 12:00:00 AM,0.07,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.07,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,18.45,18.52,GRADES_D,1/1/2022 12:00:00 AM,0.027,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.07,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,18.52,18.8,GRADES_D,1/1/2022 12:00:00 AM,0.079,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.28,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,18.85,19.21,GRADES_D,1/1/2022 12:00:00 AM,0.287,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.36,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1730058000000,2.43,2.82,GRADES_D,1/1/2022 12:00:00 AM,0.054,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.39,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1730098000000,0.42,1.96,GRADES_D,1/1/2022 12:00:00 AM,0.104,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,1.54,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1730131000000,4.33,5.47,GRADES_D,1/1/2022 12:00:00 AM,0.169,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,1.14,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740006000000,0.0,0.808,GRADES_D,1/1/2022 12:00:00 AM,0.074,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.808,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740009000000,0.05,0.52,GRADES_D,1/1/2022 12:00:00 AM,0.128,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.47,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740011000000,1.14,2.3,GRADES_D,1/1/2022 12:00:00 AM,0.223,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,1.16,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740011000000,4.7,5.24,GRADES_D,1/1/2022 12:00:00 AM,0.023,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.54,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740012000000,0.14,0.9,GRADES_D,1/1/2022 12:00:00 AM,0.104,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.76,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740019020000,0.23,0.65,GRADES_D,1/1/2022 12:00:00 AM,0.098,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.42,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740019290000,0.0,0.57,GRADES_D,1/1/2022 12:00:00 AM,0.078,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.57,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740019570000,0.0,0.49,GRADES_D,1/1/2022 12:00:00 AM,0.057,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.49,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740020750000,0.46,0.93,GRADES_D,1/1/2022 12:00:00 AM,0.048,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.47,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740020750000,1.26,1.48,GRADES_D,1/1/2022 12:00:00 AM,0.008,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.22,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740023090000,6.77,7.36,GRADES_D,1/1/2022 12:00:00 AM,0.168,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.59,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740024000000,4.78,5.67,GRADES_D,1/1/2022 12:00:00 AM,0.081,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.89,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740024020000,0.0,0.75,GRADES_D,1/1/2022 12:00:00 AM,0.216,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.75,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740024020000,0.75,0.87,GRADES_D,1/1/2022 12:00:00 AM,0.046,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.12,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740024020000,0.87,1.09,GRADES_D,1/1/2022 12:00:00 AM,0.105,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.22,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740024020000,1.09,1.86,GRADES_D,1/1/2022 12:00:00 AM,0.071,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.77,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740024020000,1.86,2.95,GRADES_D,1/1/2022 12:00:00 AM,0.117,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.09,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740024270000,0.0,0.41,GRADES_D,1/1/2022 12:00:00 AM,0.048,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.41,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740025000000,12.11,12.26,GRADES_D,1/1/2022 12:00:00 AM,0.059,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.15,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740025000000,12.26,12.62,GRADES_D,1/1/2022 12:00:00 AM,0.029,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.36,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740025060000,2.98,5.26,GRADES_D,1/1/2022 12:00:00 AM,0.254,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,2.28,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740025120000,0.27,0.64,GRADES_D,1/1/2022 12:00:00 AM,0.129,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.37,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740031000000,0.5,1.45,GRADES_D,1/1/2022 12:00:00 AM,0.1,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.95,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740050160000,0.12,0.54,GRADES_D,1/1/2022 12:00:00 AM,0.023,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.42,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740050340000,0.0,0.69,GRADES_D,1/1/2022 12:00:00 AM,0.015,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.69,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740050400000,0.0,0.67,GRADES_D,1/1/2022 12:00:00 AM,0.03,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.67,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740707000000,0.0,0.57,GRADES_D,1/1/2022 12:00:00 AM,0.042,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.57,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740707000000,0.57,0.907,GRADES_D,1/1/2022 12:00:00 AM,0.054,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.337,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771754001900,0.18,0.47,GRADES_D,1/1/2022 12:00:00 AM,0.028,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.29,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771758001900,0.0,0.47,GRADES_D,1/1/2022 12:00:00 AM,0.023,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.47,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771758001900,0.47,0.69,GRADES_D,1/1/2022 12:00:00 AM,0.021,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.22,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771759001900,0.0,0.19,GRADES_D,1/1/2022 12:00:00 AM,0.058,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.19,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771761001900,0.0,0.26,GRADES_D,1/1/2022 12:00:00 AM,0.032,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.26,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771761001900,0.31,0.61,GRADES_D,1/1/2022 12:00:00 AM,0.031,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.3,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771765001900,0.0,0.22,GRADES_D,1/1/2022 12:00:00 AM,0.023,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.22,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771771001900,0.43,0.62,GRADES_D,1/1/2022 12:00:00 AM,0.087,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.19,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771783001900,0.0,0.64,GRADES_D,1/1/2022 12:00:00 AM,0.128,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.64,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,117.5,119.26,GRADES_D,1/1/2022 12:00:00 AM,0.015,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.76,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,120.71,122.73,GRADES_D,1/1/2022 12:00:00 AM,0.017,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,2.02,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,122.73,124.92,GRADES_D,1/1/2022 12:00:00 AM,0.086,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,2.19,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,124.92,126.39,GRADES_D,1/1/2022 12:00:00 AM,0.055,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.47,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,126.39,128.33,GRADES_D,1/1/2022 12:00:00 AM,0.01,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.94,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,128.33,132.44,GRADES_D,1/1/2022 12:00:00 AM,0.015,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,4.11,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,132.44,137.74,GRADES_D,1/1/2022 12:00:00 AM,0.354,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,5.3,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,138.83,145.99,GRADES_D,1/1/2022 12:00:00 AM,0.367,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,7.16,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,145.99,150.45,GRADES_D,1/1/2022 12:00:00 AM,0.095,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,4.46,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,150.45,153.79,GRADES_D,1/1/2022 12:00:00 AM,0.156,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,3.34,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,153.79,154.41,GRADES_D,1/1/2022 12:00:00 AM,0.045,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.62,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,156.01,156.99,GRADES_D,1/1/2022 12:00:00 AM,0.055,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.98,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18200330000EB,3.32,3.46,GRADES_D,1/1/2022 12:00:00 AM,0.005,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.14,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18200330000EB,11.09,11.48,GRADES_D,1/1/2022 12:00:00 AM,0.003,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.39,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
