Begin_Date|State_ID|Route_ID|Begin_Point|End_Point|DataItem|Value_Numeric|Value_Text|Value_Date|Comments
12/31/2021|54|17100790000NB|120.72|121.32|AADT_SINGLE_UNIT|2921|||
12/31/2021|54|17100790000NB|121.32|122.43|AADT_SINGLE_UNIT|2921|||
12/31/2021|54|17100790000NB|122.43|122.9|AADT_SINGLE_UNIT|2906|||
12/31/2021|54|17100790000NB|122.9|123.988|AADT_SINGLE_UNIT|2906|||
12/31/2021|54|17100790000NB|123.988|125.38|AADT_SINGLE_UNIT|3001|||
12/31/2021|54|17100790000NB|125.38|125.8|AADT_SINGLE_UNIT|2408|||
12/31/2021|54|17100790000NB|125.8|129.217|AADT_SINGLE_UNIT|2408|||
12/31/2021|54|17100790000NB|129.217|129.22|AADT_SINGLE_UNIT|2779|||Est K_Factor; Est Dir_Factor; 
12/31/2021|54|17200190000NB|18.61|20.62|AADT_SINGLE_UNIT|132|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|17200500000EB|0|1.53|AADT_SINGLE_UNIT|1739|||
12/31/2021|54|17200500000EB|1.53|3.37|AADT_SINGLE_UNIT|1739|||
12/31/2021|54|17200500000EB|3.37|3.42|AADT_SINGLE_UNIT|1912|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|17200500000EB|3.42|3.8|AADT_SINGLE_UNIT|1912|||
12/31/2021|54|17200500000EB|3.8|6.1|AADT_SINGLE_UNIT|1410|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; Est Pct_MC; Est Pct_Car
12/31/2021|54|17200500000EB|6.1|6.101|AADT_SINGLE_UNIT|1825|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|17200500000EB|6.101|6.11|AADT_SINGLE_UNIT|1656|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|17200500000EB|6.11|7.16|AADT_SINGLE_UNIT|1656|||
12/31/2021|54|17200500000EB|7.16|10.03|AADT_SINGLE_UNIT|1656|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|17200500000EB|10.03|11.38|AADT_SINGLE_UNIT|1395|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; Est Pct_MC; Est Pct_Car
12/31/2021|54|17200500000EB|11.38|12.29|AADT_SINGLE_UNIT|966|||
12/31/2021|54|17200500000EB|12.29|12.88|AADT_SINGLE_UNIT|1473|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|17200500000EB|12.88|13.25|AADT_SINGLE_UNIT|1704|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; Est Pct_MC; Est Pct_Car
12/31/2021|54|17200500000EB|13.25|13.78|AADT_SINGLE_UNIT|686|||
12/31/2021|54|17200500000EB|13.78|14.03|AADT_SINGLE_UNIT|2019|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|17200500000EB|14.03|14.25|AADT_SINGLE_UNIT|2019|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|17200500000EB|14.25|14.324|AADT_SINGLE_UNIT|2556|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; Est Pct_MC; Est Pct_Car
12/31/2021|54|17200500000EB|14.324|14.64|AADT_SINGLE_UNIT|2210|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|17200500000EB|14.64|14.96|AADT_SINGLE_UNIT|2556|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; Est Pct_MC; Est Pct_Car
12/31/2021|54|17200500000EB|14.96|15.31|AADT_SINGLE_UNIT|2476|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|17200500000EB|15.31|15.46|AADT_SINGLE_UNIT|2864|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; Est Pct_MC; Est Pct_Car
12/31/2021|54|17200500000EB|15.46|15.465|AADT_SINGLE_UNIT|3349|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; Est Pct_MC; Est Pct_Car
12/31/2021|54|17200500000EB|15.465|15.57|AADT_SINGLE_UNIT|2895|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|17200500000EB|15.57|15.68|AADT_SINGLE_UNIT|3349|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; Est Pct_MC; Est Pct_Car
12/31/2021|54|17200500000EB|15.68|16.24|AADT_SINGLE_UNIT|1578|||
12/31/2021|54|17200500000EB|16.24|16.27|AADT_SINGLE_UNIT|1578|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|17200500000EB|16.27|17.4|AADT_SINGLE_UNIT|2337|||
12/31/2021|54|17200500000EB|17.4|17.79|AADT_SINGLE_UNIT|2337|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|17200500000EB|17.79|18|AADT_SINGLE_UNIT|3391|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|17200500000EB|18|18.32|AADT_SINGLE_UNIT|2527|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|17200500000EB|18.32|18.45|AADT_SINGLE_UNIT|1679|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|17200500000EB|18.45|18.52|AADT_SINGLE_UNIT|1679|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|17200500000EB|18.52|18.8|AADT_SINGLE_UNIT|892|||
12/31/2021|54|17200500000EB|18.85|19.21|AADT_SINGLE_UNIT|721|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1730020000000|7.22|7.414|AADT_SINGLE_UNIT|1467|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1730020002300|0|0.13|AADT_SINGLE_UNIT|70|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1730058000000|2.43|2.82|AADT_SINGLE_UNIT|171|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1730098000000|0.42|1.96|AADT_SINGLE_UNIT|187|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1730131000000|4.33|5.47|AADT_SINGLE_UNIT|170|||
12/31/2021|54|1740006000000|0|0.808|AADT_SINGLE_UNIT|44|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1740009000000|0.05|0.52|AADT_SINGLE_UNIT|230|||
12/31/2021|54|1740011000000|1.14|2.3|AADT_SINGLE_UNIT|14|||Est Pct_CU_Trucks; 
12/31/2021|54|1740011000000|4.24|4.7|AADT_SINGLE_UNIT|127|||
12/31/2021|54|1740011000000|4.7|5.24|AADT_SINGLE_UNIT|127|||
12/31/2021|54|1740012000000|0.14|0.48|AADT_SINGLE_UNIT|241|||
12/31/2021|54|1740012000000|0.48|0.9|AADT_SINGLE_UNIT|241|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1740019020000|0.23|0.65|AADT_SINGLE_UNIT|131|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1740019290000|0|0.51|AADT_SINGLE_UNIT|76|||Est Pct_MC; Est Pct_Buses; Est Pct_CU_Trucks; 
12/31/2021|54|1740019290000|0.51|0.57|AADT_SINGLE_UNIT|76|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1740019570000|0|0.48|AADT_SINGLE_UNIT|112|||
12/31/2021|54|1740019570000|0.48|0.49|AADT_SINGLE_UNIT|112|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1740020750000|0.46|0.93|AADT_SINGLE_UNIT|166|||
12/31/2021|54|1740020750000|1.26|1.48|AADT_SINGLE_UNIT|166|||
12/31/2021|54|1740023090000|6.77|7.36|AADT_SINGLE_UNIT|130|||
12/31/2021|54|1740024000000|4.78|5.67|AADT_SINGLE_UNIT|625|||
12/31/2021|54|1740024020000|0|0.75|AADT_SINGLE_UNIT|76|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1740024020000|0.75|0.87|AADT_SINGLE_UNIT|76|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1740024020000|0.87|0.96|AADT_SINGLE_UNIT|76|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1740024020000|0.96|1.09|AADT_SINGLE_UNIT|76|||
12/31/2021|54|1740024020000|1.09|1.86|AADT_SINGLE_UNIT|76|||
12/31/2021|54|1740024020000|1.86|2.95|AADT_SINGLE_UNIT|76|||
12/31/2021|54|1740024060000|0.29|0.6|AADT_SINGLE_UNIT|19|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1740024270000|0|0.41|AADT_SINGLE_UNIT|48|||Est Pct_CU_Trucks; 
12/31/2021|54|1740025000000|12.11|12.26|AADT_SINGLE_UNIT|132|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1740025000000|12.26|12.62|AADT_SINGLE_UNIT|93|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1740025060000|2.98|5.26|AADT_SINGLE_UNIT|20|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1740025120000|0.27|0.64|AADT_SINGLE_UNIT|26|||Est Pct_CU_Trucks; 
12/31/2021|54|1740031000000|0.5|1.45|AADT_SINGLE_UNIT|57|||
12/31/2021|54|1740050160000|0.12|0.54|AADT_SINGLE_UNIT|1|||Est Pct_MC; Est Pct_Buses; Est Pct_CU_Trucks; 
12/31/2021|54|1740050340000|0|0.69|AADT_SINGLE_UNIT|154|||
12/31/2021|54|1740050400000|0|0.67|AADT_SINGLE_UNIT|64|||
12/31/2021|54|1740707000000|0|0.57|AADT_SINGLE_UNIT|137|||
12/31/2021|54|1740707000000|0.57|0.672|AADT_SINGLE_UNIT|143|||
12/31/2021|54|1740707000000|0.672|0.907|AADT_SINGLE_UNIT|143|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1771754001900|0.18|0.47|AADT_SINGLE_UNIT|4|||Est Pct_MC; Est Pct_Buses; Est Pct_CU_Trucks; 
12/31/2021|54|1771754001900|0.47|0.57|AADT_SINGLE_UNIT|4|||Est Pct_MC; Est Pct_Buses; Est Pct_CU_Trucks; 
12/31/2021|54|1771758001900|0|0.47|AADT_SINGLE_UNIT|13|||Est Pct_MC; Est Pct_CU_Trucks; 
12/31/2021|54|1771758001900|0.47|0.69|AADT_SINGLE_UNIT|101|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1771759001900|0|0.19|AADT_SINGLE_UNIT|9|||Est Pct_MC; Est Pct_Buses; Est Pct_CU_Trucks; 
12/31/2021|54|1771761001900|0|0.26|AADT_SINGLE_UNIT|25|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1771761001900|0.31|0.61|AADT_SINGLE_UNIT|25|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1771765001900|0|0.22|AADT_SINGLE_UNIT|301|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1771771001900|0.43|0.62|AADT_SINGLE_UNIT|332|||Est Pct_CU_Trucks; 
12/31/2021|54|1771783001900|0|0.64|AADT_SINGLE_UNIT|53|||
12/31/2021|54|18100770000NB|117.5|119.26|AADT_SINGLE_UNIT|1072|||
12/31/2021|54|18100770000NB|119.26|119.91|AADT_SINGLE_UNIT|1072|||
12/31/2021|54|18100770000NB|119.91|120.71|AADT_SINGLE_UNIT|743|||
12/31/2021|54|18100770000NB|120.71|122.73|AADT_SINGLE_UNIT|743|||
12/31/2021|54|18100770000NB|122.73|124.92|AADT_SINGLE_UNIT|743|||
12/31/2021|54|18100770000NB|124.92|126.39|AADT_SINGLE_UNIT|723|||
12/31/2021|54|18100770000NB|126.39|128.33|AADT_SINGLE_UNIT|723|||
12/31/2021|54|18100770000NB|128.33|132.4|AADT_SINGLE_UNIT|716|||
12/31/2021|54|18100770000NB|132.4|132.44|AADT_SINGLE_UNIT|716|||
12/31/2021|54|18100770000NB|132.44|137.74|AADT_SINGLE_UNIT|635|||
12/31/2021|54|18100770000NB|137.74|138.33|AADT_SINGLE_UNIT|772|||
12/31/2021|54|18100770000NB|138.33|138.83|AADT_SINGLE_UNIT|772|||
12/31/2021|54|18100770000NB|138.83|145.99|AADT_SINGLE_UNIT|878|||
12/31/2021|54|18100770000NB|145.99|146.36|AADT_SINGLE_UNIT|666|||
12/31/2021|54|18100770000NB|146.36|150.45|AADT_SINGLE_UNIT|666|||
12/31/2021|54|18100770000NB|150.45|153.79|AADT_SINGLE_UNIT|463|||
12/31/2021|54|18100770000NB|153.79|154.41|AADT_SINGLE_UNIT|463|||
12/31/2021|54|18100770000NB|154.41|154.45|AADT_SINGLE_UNIT|627|||
12/31/2021|54|18100770000NB|154.45|156.01|AADT_SINGLE_UNIT|627|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|18100770000NB|156.01|156.99|AADT_SINGLE_UNIT|606|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|18200330000EB|0|0.12|AADT_SINGLE_UNIT|389|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|18200330000EB|0.121|0.19|AADT_SINGLE_UNIT|389|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|18200330000EB|0.19|0.62|AADT_SINGLE_UNIT|389|||
12/31/2021|54|18200330000EB|0.62|0.86|AADT_SINGLE_UNIT|699|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|18200330000EB|0.86|1.08|AADT_SINGLE_UNIT|699|||
12/31/2021|54|18200330000EB|1.08|3.28|AADT_SINGLE_UNIT|783|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|18200330000EB|3.28|3.32|AADT_SINGLE_UNIT|783|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|18200330000EB|3.32|3.459|AADT_SINGLE_UNIT|475|||
12/31/2021|54|18200330000EB|3.459|3.46|AADT_SINGLE_UNIT|475|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|18200330000EB|11.09|11.218|AADT_SINGLE_UNIT|298|||Est Pct_Peak_Combination; 
12/31/2021|54|18200330000EB|11.218|11.48|AADT_SINGLE_UNIT|298|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|18200330000EB|21.43|24.76|AADT_SINGLE_UNIT|182|||
12/31/2021|54|1830002000000|0|2.72|AADT_SINGLE_UNIT|182|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1830002000000|2.72|2.76|AADT_SINGLE_UNIT|289|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|1830002000000|2.76|3.88|AADT_SINGLE_UNIT|365|||
12/31/2021|54|1830002000000|3.88|4.14|AADT_SINGLE_UNIT|365|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|1830002000000|4.14|6.51|AADT_SINGLE_UNIT|484|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|1830002000000|6.51|10.82|AADT_SINGLE_UNIT|365|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; Est Pct_MC; Est Pct_Car
12/31/2021|54|1830002000000|10.82|10.86|AADT_SINGLE_UNIT|331|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|1830002000000|10.86|11|AADT_SINGLE_UNIT|331|||
12/31/2021|54|1830002000000|11|11.14|AADT_SINGLE_UNIT|331|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|1830002000000|11.14|11.28|AADT_SINGLE_UNIT|331|||
12/31/2021|54|1830002000000|13.53|13.62|AADT_SINGLE_UNIT|967|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; Est Pct_MC; Est Pct_Car
12/31/2021|54|1830002000000|13.62|13.88|AADT_SINGLE_UNIT|100|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct
12/31/2021|54|1840021000000|0|0.36|AADT_SINGLE_UNIT|87|||Est Pct_Buses; 
12/31/2021|54|1840021000000|19.64|20.96|AADT_SINGLE_UNIT|450|||
12/31/2021|54|1840021000000|28.32|29.88|AADT_SINGLE_UNIT|114|||
12/31/2021|54|19203400000NB|0|2.24|AADT_SINGLE_UNIT|677|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|19203400000NB|2.24|4.1|AADT_SINGLE_UNIT|787|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; Est Pct_MC; Est Pct_Car
12/31/2021|54|19203400000NB|4.1|4.12|AADT_SINGLE_UNIT|970|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|19203400000NB|4.12|6.9|AADT_SINGLE_UNIT|876|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|19203400000NB|6.9|8.56|AADT_SINGLE_UNIT|987|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|19203400000NB|8.56|9.13|AADT_SINGLE_UNIT|987|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|19203400000NB|9.13|9.55|AADT_SINGLE_UNIT|987|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|19203400000NB|9.55|10.41|AADT_SINGLE_UNIT|987|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|19203400000NB|10.41|11.86|AADT_SINGLE_UNIT|987|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|19203400000NB|11.86|11.9|AADT_SINGLE_UNIT|1122|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|19203400000NB|11.9|12.047|AADT_SINGLE_UNIT|1122|||
12/31/2021|54|19203400000NB|12.047|12.88|AADT_SINGLE_UNIT|1242|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|19203400000NB|12.88|13.26|AADT_SINGLE_UNIT|1242|||
12/31/2021|54|19203400000NB|13.26|13.82|AADT_SINGLE_UNIT|1242|||
12/31/2021|54|19203400000NB|13.82|14.35|AADT_SINGLE_UNIT|1079|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|19203400000NB|14.35|14.66|AADT_SINGLE_UNIT|1079|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|19203400000NB|14.66|14.86|AADT_SINGLE_UNIT|1079|||
12/31/2021|54|19203400000NB|14.86|15.31|AADT_SINGLE_UNIT|877|||
12/31/2021|54|19203400000NB|15.31|16.03|AADT_SINGLE_UNIT|1310|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; Est Pct_MC; Est Pct_Car
12/31/2021|54|19203400005SB|0|0.17|AADT_SINGLE_UNIT|998|||
12/31/2021|54|19203400005SB|0.17|0.37|AADT_SINGLE_UNIT|302|||
12/31/2021|54|19203400005SB|0.371|0.6|AADT_SINGLE_UNIT|302|||
12/31/2021|54|1930009000000|0|1.45|AADT_SINGLE_UNIT|889|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|1930009000000|1.45|3.94|AADT_SINGLE_UNIT|889|||
12/31/2021|54|1930009000000|3.94|3.945|AADT_SINGLE_UNIT|889|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|1930009000000|3.945|4.97|AADT_SINGLE_UNIT|804|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|1930009000000|4.97|6.35|AADT_SINGLE_UNIT|804|||
12/31/2021|54|1930009000000|6.35|6.52|AADT_SINGLE_UNIT|804|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|1930009000000|6.52|8.03|AADT_SINGLE_UNIT|1037|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|1930009000000|8.03|9.12|AADT_SINGLE_UNIT|981|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|1930009000000|9.98|10.3|AADT_SINGLE_UNIT|291|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; Est Pct_MC; Est Pct_Car
12/31/2021|54|1930009000000|10.301|10.68|AADT_SINGLE_UNIT|291|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; Est Pct_MC; Est Pct_Car
12/31/2021|54|1930009000000|10.68|10.91|AADT_SINGLE_UNIT|291|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; Est Pct_MC; Est Pct_Car
12/31/2021|54|1930009000000|10.91|11.418|AADT_SINGLE_UNIT|291|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|1930009000000|11.418|13.55|AADT_SINGLE_UNIT|325|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; Est Pct_MC; Est Pct_Car
12/31/2021|54|1930009000000|13.55|13.87|AADT_SINGLE_UNIT|392|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|1930009000000|13.87|14.29|AADT_SINGLE_UNIT|392|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|1930009000000|14.29|14.435|AADT_SINGLE_UNIT|392|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; 
12/31/2021|54|1930009000000|14.435|14.96|AADT_SINGLE_UNIT|392|||
12/31/2021|54|1930051000000|8.66|8.78|AADT_SINGLE_UNIT|597|||
12/31/2021|54|1930115000000|0.64|1.15|AADT_SINGLE_UNIT|237|||
12/31/2021|54|1940003000000|1.403|1.82|AADT_SINGLE_UNIT|53|||
12/31/2021|54|1940003000000|1.82|2.02|AADT_SINGLE_UNIT|27|||
12/31/2021|54|1940003000000|2.02|2.36|AADT_SINGLE_UNIT|27|||
