Unnamed: 0|BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|Value_Numeric|Value_Text|Value_Date|Comments
1947|12/31/2021|54|1930009000000|7.2|7.3|CRACKING_PERCENT|5||4/2021|
1948|12/31/2021|54|1930009000000|7.3|7.4|CRACKING_PERCENT|7||4/2021|
1949|12/31/2021|54|1930009000000|7.4|7.5|CRACKING_PERCENT|0||4/2021|
1950|12/31/2021|54|1930009000000|7.5|7.6|CRACKING_PERCENT|0||4/2021|
1951|12/31/2021|54|1930009000000|7.6|7.7|CRACKING_PERCENT|13||4/2021|
1952|12/31/2021|54|1930009000000|7.7|7.8|CRACKING_PERCENT|7||4/2021|
1953|12/31/2021|54|1930009000000|7.8|7.9|CRACKING_PERCENT|40||4/2021|
1954|12/31/2021|54|1930009000000|7.9|8.0|CRACKING_PERCENT|0||4/2021|
1955|12/31/2021|54|1930009000000|8.0|8.1|CRACKING_PERCENT|27||4/2021|
1956|12/31/2021|54|1930009000000|8.1|8.2|CRACKING_PERCENT|21||4/2021|
1957|12/31/2021|54|1930009000000|8.2|8.3|CRACKING_PERCENT|45||4/2021|
1958|12/31/2021|54|1930009000000|8.3|8.4|CRACKING_PERCENT|13||4/2021|
1959|12/31/2021|54|1930009000000|8.4|8.5|CRACKING_PERCENT|38||4/2021|
1960|12/31/2021|54|1930009000000|8.5|8.6|CRACKING_PERCENT|41||4/2021|
1961|12/31/2021|54|1930009000000|8.6|8.7|CRACKING_PERCENT|53||4/2021|
1962|12/31/2021|54|1930009000000|8.7|8.8|CRACKING_PERCENT|41||4/2021|
1963|12/31/2021|54|1930009000000|8.8|8.9|CRACKING_PERCENT|8||4/2021|
1964|12/31/2021|54|1930009000000|8.9|9.0|CRACKING_PERCENT|16||4/2021|
1965|12/31/2021|54|1930009000000|9.0|9.1|CRACKING_PERCENT|24||4/2021|
1966|12/31/2021|54|20200600000EB|10.0|10.1|CRACKING_PERCENT|0||4/2021|
1967|12/31/2021|54|20200600000EB|10.1|10.2|CRACKING_PERCENT|0||4/2021|
1968|12/31/2021|54|20200600000EB|10.2|10.3|CRACKING_PERCENT|0||4/2021|
1969|12/31/2021|54|20200600000EB|10.3|10.4|CRACKING_PERCENT|0||4/2021|
1970|12/31/2021|54|20200600000EB|10.4|10.5|CRACKING_PERCENT|0||4/2021|
1971|12/31/2021|54|20200600000EB|10.5|10.6|CRACKING_PERCENT|0||4/2021|
1972|12/31/2021|54|20200600000EB|10.6|10.7|CRACKING_PERCENT|0||4/2021|
1973|12/31/2021|54|20200600000EB|10.7|10.8|CRACKING_PERCENT|0||4/2021|
1974|12/31/2021|54|20200600000EB|10.8|10.9|CRACKING_PERCENT|0||4/2021|
1975|12/31/2021|54|20200600000EB|10.9|11.0|CRACKING_PERCENT|0||4/2021|
1976|12/31/2021|54|20200600000EB|11.0|11.1|CRACKING_PERCENT|0||4/2021|
1977|12/31/2021|54|20200600000EB|11.1|11.2|CRACKING_PERCENT|0||4/2021|
1978|12/31/2021|54|20200600000EB|11.2|11.3|CRACKING_PERCENT|0||4/2021|
1979|12/31/2021|54|20200600000EB|11.3|11.4|CRACKING_PERCENT|0||4/2021|
1980|12/31/2021|54|20200600000EB|11.4|11.5|CRACKING_PERCENT|0||4/2021|
1981|12/31/2021|54|20200600000EB|11.5|11.6|CRACKING_PERCENT|0||4/2021|
1982|12/31/2021|54|20200600000EB|11.6|11.7|CRACKING_PERCENT|0||4/2021|
1983|12/31/2021|54|20200600000EB|11.7|11.8|CRACKING_PERCENT|0||4/2021|
1984|12/31/2021|54|20200600000EB|11.8|11.9|CRACKING_PERCENT|0||4/2021|
1985|12/31/2021|54|20200600000EB|11.9|12.0|CRACKING_PERCENT|0||4/2021|
1986|12/31/2021|54|20200600000EB|12.0|12.1|CRACKING_PERCENT|0||4/2021|
1987|12/31/2021|54|20200600000EB|12.1|12.2|CRACKING_PERCENT|0||4/2021|
1988|12/31/2021|54|20200600000EB|12.2|12.3|CRACKING_PERCENT|0||4/2021|
1989|12/31/2021|54|20200600000EB|12.3|12.4|CRACKING_PERCENT|0||4/2021|
1990|12/31/2021|54|20200600000EB|12.4|12.5|CRACKING_PERCENT|0||4/2021|
1991|12/31/2021|54|20200600000EB|12.5|12.6|CRACKING_PERCENT|0||4/2021|
1992|12/31/2021|54|20200600000EB|12.6|12.7|CRACKING_PERCENT|0||4/2021|
1993|12/31/2021|54|20200600000EB|12.7|12.8|CRACKING_PERCENT|0||4/2021|
1994|12/31/2021|54|20200600000EB|12.8|12.9|CRACKING_PERCENT|0||4/2021|
1995|12/31/2021|54|20200600000EB|12.9|13.0|CRACKING_PERCENT|0||4/2021|
1996|12/31/2021|54|20200600000EB|13.0|13.1|CRACKING_PERCENT|0||4/2021|
1997|12/31/2021|54|20200600000EB|13.1|13.2|CRACKING_PERCENT|0||4/2021|
1998|12/31/2021|54|20200600000EB|13.2|13.3|CRACKING_PERCENT|0||4/2021|
1999|12/31/2021|54|20200600000EB|13.4|13.5|CRACKING_PERCENT|0||4/2021|
2000|12/31/2021|54|20200600000EB|13.5|13.6|CRACKING_PERCENT|0||4/2021|
2001|12/31/2021|54|20200600000EB|13.6|13.7|CRACKING_PERCENT|0||4/2021|
2002|12/31/2021|54|20200600000EB|13.7|13.8|CRACKING_PERCENT|0||4/2021|
2003|12/31/2021|54|20200600000EB|13.8|13.9|CRACKING_PERCENT|0||4/2021|
2004|12/31/2021|54|20200600000EB|13.9|14.0|CRACKING_PERCENT|0||4/2021|
2005|12/31/2021|54|20200600000EB|14.3|14.4|CRACKING_PERCENT|0||4/2021|
2006|12/31/2021|54|20200600000EB|14.4|14.5|CRACKING_PERCENT|0||4/2021|
2007|12/31/2021|54|20200600000EB|14.5|14.6|CRACKING_PERCENT|0||4/2021|
2008|12/31/2021|54|20200600000EB|14.6|14.7|CRACKING_PERCENT|0||4/2021|
2009|12/31/2021|54|20200600000EB|14.7|14.8|CRACKING_PERCENT|1||4/2021|
2010|12/31/2021|54|20200600000EB|16.5|16.6|CRACKING_PERCENT|1||4/2021|
2011|12/31/2021|54|20200600000EB|18.7|18.8|CRACKING_PERCENT|0||4/2021|
2012|12/31/2021|54|20200600000EB|18.8|18.9|CRACKING_PERCENT|0||4/2021|
2013|12/31/2021|54|20200600000EB|18.9|19.0|CRACKING_PERCENT|0||4/2021|
2014|12/31/2021|54|20200600000EB|19.0|19.1|CRACKING_PERCENT|0||4/2021|
2015|12/31/2021|54|20200600000EB|19.1|19.2|CRACKING_PERCENT|0||4/2021|
2016|12/31/2021|54|20200600000EB|19.2|19.3|CRACKING_PERCENT|0||4/2021|
2017|12/31/2021|54|20200600000EB|19.3|19.4|CRACKING_PERCENT|0||4/2021|
2018|12/31/2021|54|20200600000EB|19.4|19.5|CRACKING_PERCENT|0||4/2021|
2019|12/31/2021|54|20200600000EB|19.5|19.6|CRACKING_PERCENT|0||4/2021|
2020|12/31/2021|54|20200600000EB|19.6|19.7|CRACKING_PERCENT|0||4/2021|
2021|12/31/2021|54|20200600000EB|19.7|19.8|CRACKING_PERCENT|0||4/2021|
2022|12/31/2021|54|20200600000EB|19.8|19.9|CRACKING_PERCENT|0||4/2021|
2023|12/31/2021|54|20200600000EB|19.9|20.0|CRACKING_PERCENT|0||4/2021|
2024|12/31/2021|54|20200600000EB|2.5|2.6|CRACKING_PERCENT|0||4/2021|
2025|12/31/2021|54|20200600000EB|2.6|2.7|CRACKING_PERCENT|0||4/2021|
2026|12/31/2021|54|20200600000EB|2.7|2.8|CRACKING_PERCENT|0||4/2021|
2027|12/31/2021|54|20200600000EB|2.8|2.9|CRACKING_PERCENT|3||4/2021|
2028|12/31/2021|54|20200600000EB|2.9|3.0|CRACKING_PERCENT|0||4/2021|
2029|12/31/2021|54|20200600000EB|20.0|20.1|CRACKING_PERCENT|0||4/2021|
2030|12/31/2021|54|20200600000EB|20.1|20.2|CRACKING_PERCENT|0||4/2021|
2031|12/31/2021|54|20200600000EB|20.2|20.3|CRACKING_PERCENT|0||4/2021|
2032|12/31/2021|54|20200600000EB|20.3|20.4|CRACKING_PERCENT|0||4/2021|
2033|12/31/2021|54|20200600000EB|20.4|20.5|CRACKING_PERCENT|0||4/2021|
2034|12/31/2021|54|20200600000EB|20.5|20.6|CRACKING_PERCENT|12||4/2021|
2035|12/31/2021|54|20200600000EB|20.6|20.7|CRACKING_PERCENT|0||4/2021|
2036|12/31/2021|54|20200600000EB|20.7|20.8|CRACKING_PERCENT|0||4/2021|
2037|12/31/2021|54|20200600000EB|22.0|22.1|CRACKING_PERCENT|0||4/2021|
2038|12/31/2021|54|20200600000EB|22.1|22.2|CRACKING_PERCENT|0||4/2021|
2039|12/31/2021|54|20200600000EB|22.2|22.3|CRACKING_PERCENT|0||4/2021|
2040|12/31/2021|54|20200600000EB|22.3|22.4|CRACKING_PERCENT|0||4/2021|
2041|12/31/2021|54|20200600000EB|22.4|22.5|CRACKING_PERCENT|0||4/2021|
2042|12/31/2021|54|20200600000EB|22.5|22.6|CRACKING_PERCENT|0||4/2021|
2043|12/31/2021|54|20200600000EB|22.6|22.7|CRACKING_PERCENT|0||4/2021|
2044|12/31/2021|54|20200600000EB|22.7|22.8|CRACKING_PERCENT|0||4/2021|
2045|12/31/2021|54|20200600000EB|22.9|23.0|CRACKING_PERCENT|0||4/2021|
2046|12/31/2021|54|20200600000EB|23.0|23.1|CRACKING_PERCENT|0||4/2021|
2047|12/31/2021|54|20200600000EB|23.1|23.2|CRACKING_PERCENT|0||4/2021|
2048|12/31/2021|54|20200600000EB|23.2|23.3|CRACKING_PERCENT|0||4/2021|
2049|12/31/2021|54|20200600000EB|23.3|23.4|CRACKING_PERCENT|0||4/2021|
2050|12/31/2021|54|20200600000EB|23.4|23.5|CRACKING_PERCENT|0||4/2021|
2051|12/31/2021|54|20200600000EB|23.5|23.6|CRACKING_PERCENT|0||4/2021|
2052|12/31/2021|54|20200600000EB|23.6|23.7|CRACKING_PERCENT|0||4/2021|
2053|12/31/2021|54|20200600000EB|23.7|23.8|CRACKING_PERCENT|0||4/2021|
2054|12/31/2021|54|20200600000EB|23.8|23.9|CRACKING_PERCENT|0||4/2021|
2055|12/31/2021|54|20200600000EB|23.9|24.0|CRACKING_PERCENT|0||4/2021|
2056|12/31/2021|54|20200600000EB|24.0|24.1|CRACKING_PERCENT|0||4/2021|
2057|12/31/2021|54|20200600000EB|24.1|24.2|CRACKING_PERCENT|0||4/2021|
2058|12/31/2021|54|20200600000EB|24.2|24.3|CRACKING_PERCENT|0||4/2021|
2059|12/31/2021|54|20200600000EB|24.3|24.4|CRACKING_PERCENT|0||4/2021|
2060|12/31/2021|54|20200600000EB|24.4|24.5|CRACKING_PERCENT|0||4/2021|
2061|12/31/2021|54|20200600000EB|24.5|24.6|CRACKING_PERCENT|0||4/2021|
2062|12/31/2021|54|20200600000EB|24.6|24.7|CRACKING_PERCENT|0||4/2021|
2063|12/31/2021|54|20200600000EB|24.7|24.8|CRACKING_PERCENT|0||4/2021|
2064|12/31/2021|54|20200600000EB|24.8|24.9|CRACKING_PERCENT|0||4/2021|
2065|12/31/2021|54|20200600000EB|24.9|25.0|CRACKING_PERCENT|0||4/2021|
2066|12/31/2021|54|20200600000EB|25.0|25.1|CRACKING_PERCENT|0||4/2021|
2067|12/31/2021|54|20200600000EB|25.1|25.2|CRACKING_PERCENT|0||4/2021|
2068|12/31/2021|54|20200600000EB|25.2|25.3|CRACKING_PERCENT|0||4/2021|
2069|12/31/2021|54|20200600000EB|25.3|25.4|CRACKING_PERCENT|0||4/2021|
2070|12/31/2021|54|20200600000EB|25.4|25.5|CRACKING_PERCENT|0||4/2021|
2071|12/31/2021|54|20200600000EB|25.5|25.6|CRACKING_PERCENT|0||4/2021|
2072|12/31/2021|54|20200600000EB|25.6|25.7|CRACKING_PERCENT|0||4/2021|
2073|12/31/2021|54|20200600000EB|25.7|25.8|CRACKING_PERCENT|0||4/2021|
2074|12/31/2021|54|20200600000EB|25.8|25.9|CRACKING_PERCENT|0||4/2021|
2075|12/31/2021|54|20200600000EB|25.9|26.0|CRACKING_PERCENT|0||4/2021|
2076|12/31/2021|54|20200600000EB|26.0|26.1|CRACKING_PERCENT|0||4/2021|
2077|12/31/2021|54|20200600000EB|26.1|26.2|CRACKING_PERCENT|0||4/2021|
2078|12/31/2021|54|20200600000EB|26.2|26.3|CRACKING_PERCENT|0||4/2021|
2079|12/31/2021|54|20200600000EB|26.3|26.4|CRACKING_PERCENT|0||4/2021|
2080|12/31/2021|54|20200600000EB|26.4|26.5|CRACKING_PERCENT|0||4/2021|
2081|12/31/2021|54|20200600000EB|26.5|26.6|CRACKING_PERCENT|0||4/2021|
2082|12/31/2021|54|20200600000EB|26.6|26.7|CRACKING_PERCENT|0||4/2021|
2083|12/31/2021|54|20200600000EB|26.7|26.8|CRACKING_PERCENT|0||4/2021|
2084|12/31/2021|54|20200600000EB|26.8|26.9|CRACKING_PERCENT|0||4/2021|
2085|12/31/2021|54|20200600000EB|26.9|27.0|CRACKING_PERCENT|0||4/2021|
2086|12/31/2021|54|20200600000EB|27.0|27.1|CRACKING_PERCENT|0||4/2021|
2087|12/31/2021|54|20200600000EB|27.1|27.2|CRACKING_PERCENT|0||4/2021|
2088|12/31/2021|54|20200600000EB|27.2|27.3|CRACKING_PERCENT|0||4/2021|
2089|12/31/2021|54|20200600000EB|27.3|27.4|CRACKING_PERCENT|0||4/2021|
2090|12/31/2021|54|20200600000EB|27.4|27.5|CRACKING_PERCENT|0||4/2021|
2091|12/31/2021|54|20200600000EB|27.5|27.6|CRACKING_PERCENT|0||4/2021|
2092|12/31/2021|54|20200600000EB|27.6|27.7|CRACKING_PERCENT|0||4/2021|
2093|12/31/2021|54|20200600000EB|27.7|27.8|CRACKING_PERCENT|0||4/2021|
2094|12/31/2021|54|20200600000EB|27.8|27.9|CRACKING_PERCENT|0||4/2021|
2095|12/31/2021|54|20200600000EB|27.9|28.0|CRACKING_PERCENT|0||4/2021|
2096|12/31/2021|54|20200600000EB|28.0|28.1|CRACKING_PERCENT|0||4/2021|
2097|12/31/2021|54|20200600000EB|28.1|28.2|CRACKING_PERCENT|0||4/2021|
2098|12/31/2021|54|20200600000EB|28.2|28.3|CRACKING_PERCENT|0||4/2021|
2099|12/31/2021|54|20200600000EB|28.3|28.4|CRACKING_PERCENT|0||4/2021|
2100|12/31/2021|54|20200600000EB|28.4|28.5|CRACKING_PERCENT|0||4/2021|
2101|12/31/2021|54|20200600000EB|28.5|28.6|CRACKING_PERCENT|0||4/2021|
2102|12/31/2021|54|20200600000EB|28.6|28.7|CRACKING_PERCENT|0||4/2021|
2103|12/31/2021|54|20200600000EB|28.7|28.8|CRACKING_PERCENT|0||4/2021|
2104|12/31/2021|54|20200600000EB|28.8|28.9|CRACKING_PERCENT|0||4/2021|
2105|12/31/2021|54|20200600000EB|28.9|29.0|CRACKING_PERCENT|0||4/2021|
2106|12/31/2021|54|20200600000EB|29.0|29.1|CRACKING_PERCENT|0||4/2021|
2107|12/31/2021|54|20200600000EB|29.1|29.2|CRACKING_PERCENT|0||4/2021|
2108|12/31/2021|54|20200600000EB|29.2|29.3|CRACKING_PERCENT|0||4/2021|
2109|12/31/2021|54|20200600000EB|29.3|29.4|CRACKING_PERCENT|0||4/2021|
2110|12/31/2021|54|20200600000EB|29.4|29.5|CRACKING_PERCENT|0||4/2021|
2111|12/31/2021|54|20200600000EB|29.5|29.6|CRACKING_PERCENT|0||4/2021|
2112|12/31/2021|54|20200600000EB|29.6|29.7|CRACKING_PERCENT|0||4/2021|
2113|12/31/2021|54|20200600000EB|29.7|29.8|CRACKING_PERCENT|0||4/2021|
2114|12/31/2021|54|20200600000EB|29.8|29.9|CRACKING_PERCENT|0||4/2021|
2115|12/31/2021|54|20200600000EB|29.9|30.0|CRACKING_PERCENT|0||4/2021|
2116|12/31/2021|54|20200600000EB|3.0|3.1|CRACKING_PERCENT|1||4/2021|
2117|12/31/2021|54|20200600000EB|3.1|3.2|CRACKING_PERCENT|0||4/2021|
2118|12/31/2021|54|20200600000EB|3.2|3.3|CRACKING_PERCENT|3||4/2021|
2119|12/31/2021|54|20200600000EB|3.4|3.5|CRACKING_PERCENT|0||4/2021|
2120|12/31/2021|54|20200600000EB|3.5|3.6|CRACKING_PERCENT|0||4/2021|
2121|12/31/2021|54|20200600000EB|3.6|3.7|CRACKING_PERCENT|0||4/2021|
2122|12/31/2021|54|20200600000EB|3.7|3.8|CRACKING_PERCENT|0||4/2021|
2123|12/31/2021|54|20200600000EB|3.8|3.9|CRACKING_PERCENT|0||4/2021|
2124|12/31/2021|54|20200600000EB|3.9|4.0|CRACKING_PERCENT|0||4/2021|
2125|12/31/2021|54|20200600000EB|30.1|30.2|CRACKING_PERCENT|0||4/2021|
2126|12/31/2021|54|20200600000EB|30.2|30.3|CRACKING_PERCENT|0||4/2021|
2127|12/31/2021|54|20200600000EB|30.3|30.4|CRACKING_PERCENT|0||4/2021|
2128|12/31/2021|54|20200600000EB|30.4|30.5|CRACKING_PERCENT|0||4/2021|
2129|12/31/2021|54|20200600000EB|30.5|30.6|CRACKING_PERCENT|0||4/2021|
2130|12/31/2021|54|20200600000EB|30.6|30.7|CRACKING_PERCENT|0||4/2021|
2131|12/31/2021|54|20200600000EB|30.7|30.8|CRACKING_PERCENT|0||4/2021|
2132|12/31/2021|54|20200600000EB|30.8|30.9|CRACKING_PERCENT|0||4/2021|
2133|12/31/2021|54|20200600000EB|30.9|31.0|CRACKING_PERCENT|0||4/2021|
2134|12/31/2021|54|20200600000EB|31.0|31.1|CRACKING_PERCENT|0||4/2021|
2135|12/31/2021|54|20200600000EB|31.1|31.2|CRACKING_PERCENT|0||4/2021|
2136|12/31/2021|54|20200600000EB|31.2|31.3|CRACKING_PERCENT|0||4/2021|
2137|12/31/2021|54|20200600000EB|31.3|31.4|CRACKING_PERCENT|0||4/2021|
2138|12/31/2021|54|20200600000EB|31.4|31.5|CRACKING_PERCENT|0||4/2021|
2139|12/31/2021|54|20200600000EB|31.5|31.6|CRACKING_PERCENT|0||4/2021|
2140|12/31/2021|54|20200600000EB|31.6|31.7|CRACKING_PERCENT|0||4/2021|
2141|12/31/2021|54|20200600000EB|31.7|31.8|CRACKING_PERCENT|0||4/2021|
2142|12/31/2021|54|20200600000EB|31.8|31.9|CRACKING_PERCENT|0||4/2021|
2143|12/31/2021|54|20200600000EB|31.9|32.0|CRACKING_PERCENT|0||4/2021|
2144|12/31/2021|54|20200600000EB|32.0|32.1|CRACKING_PERCENT|0||4/2021|
2145|12/31/2021|54|20200600000EB|32.1|32.2|CRACKING_PERCENT|0||4/2021|
2146|12/31/2021|54|20200600000EB|32.2|32.3|CRACKING_PERCENT|0||4/2021|
2147|12/31/2021|54|20200600000EB|32.3|32.4|CRACKING_PERCENT|0||4/2021|
2148|12/31/2021|54|20200600000EB|32.4|32.5|CRACKING_PERCENT|0||4/2021|
2149|12/31/2021|54|20200600000EB|32.5|32.6|CRACKING_PERCENT|0||4/2021|
2150|12/31/2021|54|20200600000EB|32.6|32.7|CRACKING_PERCENT|0||4/2021|
2151|12/31/2021|54|20200600000EB|32.7|32.8|CRACKING_PERCENT|0||4/2021|
2152|12/31/2021|54|20200600000EB|32.8|32.9|CRACKING_PERCENT|0||4/2021|
2153|12/31/2021|54|20200600000EB|32.9|33.0|CRACKING_PERCENT|0||4/2021|
2154|12/31/2021|54|20200600000EB|33.0|33.1|CRACKING_PERCENT|0||4/2021|
2155|12/31/2021|54|20200600000EB|33.1|33.2|CRACKING_PERCENT|0||4/2021|
2156|12/31/2021|54|20200600000EB|33.2|33.3|CRACKING_PERCENT|0||4/2021|
2157|12/31/2021|54|20200600000EB|33.3|33.4|CRACKING_PERCENT|0||4/2021|
2158|12/31/2021|54|20200600000EB|33.4|33.5|CRACKING_PERCENT|0||4/2021|
2159|12/31/2021|54|20200600000EB|33.5|33.6|CRACKING_PERCENT|0||4/2021|
2160|12/31/2021|54|20200600000EB|33.6|33.7|CRACKING_PERCENT|0||4/2021|
2161|12/31/2021|54|20200600000EB|33.7|33.8|CRACKING_PERCENT|0||4/2021|
2162|12/31/2021|54|20200600000EB|33.8|33.9|CRACKING_PERCENT|0||4/2021|
2163|12/31/2021|54|20200600000EB|33.9|34.0|CRACKING_PERCENT|0||4/2021|
2164|12/31/2021|54|20200600000EB|34.0|34.1|CRACKING_PERCENT|0||4/2021|
2165|12/31/2021|54|20200600000EB|34.1|34.2|CRACKING_PERCENT|0||4/2021|
2166|12/31/2021|54|20200600000EB|34.2|34.3|CRACKING_PERCENT|0||4/2021|
2167|12/31/2021|54|20200600000EB|34.3|34.4|CRACKING_PERCENT|0||4/2021|
2168|12/31/2021|54|20200600000EB|34.4|34.5|CRACKING_PERCENT|0||4/2021|
2169|12/31/2021|54|20200600000EB|34.5|34.6|CRACKING_PERCENT|0||4/2021|
2170|12/31/2021|54|20200600000EB|34.6|34.7|CRACKING_PERCENT|0||4/2021|
2171|12/31/2021|54|20200600000EB|34.7|34.8|CRACKING_PERCENT|0||4/2021|
2172|12/31/2021|54|20200600000EB|34.8|34.9|CRACKING_PERCENT|0||4/2021|
2173|12/31/2021|54|20200600000EB|34.9|35.0|CRACKING_PERCENT|0||4/2021|
2174|12/31/2021|54|20200600000EB|35.0|35.1|CRACKING_PERCENT|0||4/2021|
2175|12/31/2021|54|20200600000EB|35.1|35.2|CRACKING_PERCENT|0||4/2021|
2176|12/31/2021|54|20200600000EB|35.2|35.3|CRACKING_PERCENT|0||4/2021|
2177|12/31/2021|54|20200600000EB|35.3|35.4|CRACKING_PERCENT|0||4/2021|
2178|12/31/2021|54|20200600000EB|35.4|35.5|CRACKING_PERCENT|0||4/2021|
2179|12/31/2021|54|20200600000EB|35.5|35.6|CRACKING_PERCENT|0||4/2021|
2180|12/31/2021|54|20200600000EB|35.6|35.7|CRACKING_PERCENT|0||4/2021|
2181|12/31/2021|54|20200600000EB|35.7|35.8|CRACKING_PERCENT|0||4/2021|
2182|12/31/2021|54|20200600000EB|35.8|35.9|CRACKING_PERCENT|0||4/2021|
2183|12/31/2021|54|20200600000EB|35.9|36.0|CRACKING_PERCENT|0||4/2021|
2184|12/31/2021|54|20200600000EB|36.0|36.1|CRACKING_PERCENT|0||4/2021|
2185|12/31/2021|54|20200600000EB|36.1|36.2|CRACKING_PERCENT|0||4/2021|
2186|12/31/2021|54|20200600000EB|36.2|36.3|CRACKING_PERCENT|0||4/2021|
2187|12/31/2021|54|20200600000EB|36.3|36.4|CRACKING_PERCENT|31||4/2021|
2188|12/31/2021|54|20200600000EB|36.4|36.5|CRACKING_PERCENT|0||4/2021|
2189|12/31/2021|54|20200600000EB|36.5|36.6|CRACKING_PERCENT|0||4/2021|
2190|12/31/2021|54|20200600000EB|36.6|36.7|CRACKING_PERCENT|2||4/2021|
2191|12/31/2021|54|20200600000EB|36.7|36.8|CRACKING_PERCENT|0||4/2021|
2192|12/31/2021|54|20200600000EB|36.8|36.9|CRACKING_PERCENT|0||4/2021|
2193|12/31/2021|54|20200600000EB|36.9|37.0|CRACKING_PERCENT|0||4/2021|
2194|12/31/2021|54|20200600000EB|37.0|37.1|CRACKING_PERCENT|0||4/2021|
2195|12/31/2021|54|20200600000EB|37.1|37.2|CRACKING_PERCENT|0||4/2021|
2196|12/31/2021|54|20200600000EB|37.2|37.3|CRACKING_PERCENT|0||4/2021|
2197|12/31/2021|54|20200600000EB|37.3|37.4|CRACKING_PERCENT|0||4/2021|
2198|12/31/2021|54|20200600000EB|37.4|37.5|CRACKING_PERCENT|0||4/2021|
2199|12/31/2021|54|20200600000EB|37.5|37.6|CRACKING_PERCENT|0||4/2021|
2200|12/31/2021|54|20200600000EB|37.6|37.7|CRACKING_PERCENT|0||4/2021|
2201|12/31/2021|54|20200600000EB|37.7|37.8|CRACKING_PERCENT|0||4/2021|
2202|12/31/2021|54|20200600000EB|37.8|37.9|CRACKING_PERCENT|0||4/2021|
2203|12/31/2021|54|20200600000EB|37.9|38.0|CRACKING_PERCENT|0||4/2021|
2204|12/31/2021|54|20200600000EB|38.0|38.1|CRACKING_PERCENT|0||4/2021|
2205|12/31/2021|54|20200600000EB|38.1|38.2|CRACKING_PERCENT|0||4/2021|
2206|12/31/2021|54|20200600000EB|38.2|38.3|CRACKING_PERCENT|0||4/2021|
2207|12/31/2021|54|20200600000EB|38.3|38.4|CRACKING_PERCENT|0||4/2021|
2208|12/31/2021|54|20200600000EB|38.4|38.5|CRACKING_PERCENT|0||4/2021|
2209|12/31/2021|54|20200600000EB|38.5|38.6|CRACKING_PERCENT|0||4/2021|
2210|12/31/2021|54|20200600000EB|38.6|38.7|CRACKING_PERCENT|0||4/2021|
2211|12/31/2021|54|20200600000EB|38.7|38.8|CRACKING_PERCENT|0||4/2021|
2212|12/31/2021|54|20200600000EB|38.8|38.9|CRACKING_PERCENT|0||4/2021|
2213|12/31/2021|54|20200600000EB|38.9|39.0|CRACKING_PERCENT|0||4/2021|
2214|12/31/2021|54|20200600000EB|39.0|39.1|CRACKING_PERCENT|0||4/2021|
2215|12/31/2021|54|20200600000EB|39.1|39.2|CRACKING_PERCENT|0||4/2021|
2216|12/31/2021|54|20200600000EB|39.2|39.3|CRACKING_PERCENT|0||4/2021|
2217|12/31/2021|54|20200600000EB|39.3|39.4|CRACKING_PERCENT|0||4/2021|
2218|12/31/2021|54|20200600000EB|39.4|39.5|CRACKING_PERCENT|0||4/2021|
2219|12/31/2021|54|20200600000EB|39.5|39.6|CRACKING_PERCENT|0||4/2021|
2220|12/31/2021|54|20200600000EB|39.6|39.7|CRACKING_PERCENT|0||4/2021|
2221|12/31/2021|54|20200600000EB|39.7|39.8|CRACKING_PERCENT|0||4/2021|
2222|12/31/2021|54|20200600000EB|39.8|39.9|CRACKING_PERCENT|0||4/2021|
2223|12/31/2021|54|20200600000EB|39.9|40.0|CRACKING_PERCENT|0||4/2021|
2224|12/31/2021|54|20200600000EB|4.0|4.1|CRACKING_PERCENT|0||4/2021|
2225|12/31/2021|54|20200600000EB|4.1|4.2|CRACKING_PERCENT|0||4/2021|
2226|12/31/2021|54|20200600000EB|4.2|4.3|CRACKING_PERCENT|0||4/2021|
2227|12/31/2021|54|20200600000EB|4.3|4.4|CRACKING_PERCENT|0||4/2021|
2228|12/31/2021|54|20200600000EB|4.4|4.5|CRACKING_PERCENT|6||4/2021|
2229|12/31/2021|54|20200600000EB|4.5|4.6|CRACKING_PERCENT|0||4/2021|
2230|12/31/2021|54|20200600000EB|4.6|4.7|CRACKING_PERCENT|0||4/2021|
2231|12/31/2021|54|20200600000EB|4.7|4.8|CRACKING_PERCENT|0||4/2021|
2232|12/31/2021|54|20200600000EB|4.8|4.9|CRACKING_PERCENT|0||4/2021|
2233|12/31/2021|54|20200600000EB|4.9|5.0|CRACKING_PERCENT|0||4/2021|
2234|12/31/2021|54|20200600000EB|40.0|40.1|CRACKING_PERCENT|0||4/2021|
2235|12/31/2021|54|20200600000EB|40.1|40.2|CRACKING_PERCENT|0||4/2021|
2236|12/31/2021|54|20200600000EB|40.2|40.3|CRACKING_PERCENT|0||4/2021|
2237|12/31/2021|54|20200600000EB|40.3|40.4|CRACKING_PERCENT|0||4/2021|
2238|12/31/2021|54|20200600000EB|40.4|40.5|CRACKING_PERCENT|0||4/2021|
2239|12/31/2021|54|20200600000EB|40.5|40.6|CRACKING_PERCENT|0||4/2021|
2240|12/31/2021|54|20200600000EB|40.6|40.7|CRACKING_PERCENT|0||4/2021|
2241|12/31/2021|54|20200600000EB|40.7|40.8|CRACKING_PERCENT|0||4/2021|
2242|12/31/2021|54|20200600000EB|40.8|40.9|CRACKING_PERCENT|0||4/2021|
